CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,Series2,Trim2,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,DestinationMarketId,DestinationMarket,BasePrice,Note,BodyClassId,BodyClass,DoorsCount,Windows,WheelBaseTypeId,WheelBaseType,TrackWidthIN,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,GrossCombWeightRatingFromId,GrossCombWeightRatingFrom,GrossCombWeightRatingToId,GrossCombWeightRatingTo,CurbWeightLB,WheelBaseIN_from,WheelBaseIN_to,WheelsCount,WheelSizeFrontIN,WheelSizeRearIN,TruckBodyCabTypeId,TruckBodyCabType,TruckBedTypeId,TruckBedType,TruckBedLengthIN,BusTypeId,BusType,BusFloorConfigurationTypeId,BusFloorConfigurationType,BusLengthFT,OtherBusInfo,CustomMotorcycleTypeId,CustomMotorcycleType,MotorcycleSuspensionTypeId,MotorcycleSuspensionType,MotorcycleChassisTypeId,MotorcycleChassisType,OtherMotorcycleInfo,SteeringLocationId,SteeringLocation,EntertainmentSystemId,EntertainmentSystem,SeatsCount,SeatRowsCount,TransmissionSpeeds,TransmissionStyleId,TransmissionStyle,DriveTypeId,DriveType,AxlesCount,AxleConfigurationId,AxleConfiguration,BrakeSystemTypeId,BrakeSystemType,BrakeSystemDesc,EVDriveUnitId,EVDriveUnit,BatteryKWh_from,BatteryKWh_to,BatteryV_from,BatteryV_to,BatteryA_from,BatteryA_to,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryTypeId,BatteryType,OtherBatteryInfo,ChargerLevelId,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineModel,EngineConfigurationId,EngineConfiguration,EnginePowerKW,EngineStrokeCycles,EngineCylindersCount,EngineBrakeHP_from,EngineBrakeHP_to,EngineCoolingTypeId,EngineCoolingType,DisplacementCI,DisplacementCC,DisplacementL,FuelTypePrimaryId,FuelTypePrimary,FuelTypeSecondaryId,FuelTypeSecondary,FuelDeliveryInjectionTypeId,FuelDeliveryInjectionType,EngineValveTrainDesignId,EngineValveTrainDesign,EngineElectrificationLevelId,EngineElectrificationLevel,EngineTurboId,EngineTurbo,TopSpeedMPH,OtherEngineInfo,SeatBeltTypeId,SeatBeltType,PretensionerId,Pretensioner,AirBagLocFrontId,AirBagLocFront,AirBagLocKneeId,AirBagLocKnee,AirBagLocSideId,AirBagLocSide,AirBagLocCurtainId,AirBagLocCurtain,AirBagLocSeatCushionId,AirBagLocSeatCushion,OtherRestraintSystemInfo,ForwardCollisionWarningId,ForwardCollisionWarning,DynamicBrakeSupportId,DynamicBrakeSupport,CrashImminentBrakingID,CrashImminentBraking,PedestrianAutoEmergencyBrakingID,PedestrianAutoEmergencyBraking,BlindSpotWarningId,BlindSpotWarning,BlindSpotInterventionId,BlindSpotIntervention,LaneDepartureWarningId,LaneDepartureWarning,LaneKeepingAssistanceID,LaneKeepingAssistance,LaneCenteringAssistanceID,LaneCenteringAssistance,BackupCameraID,BackupCamera,RearCrossTrafficAlertID,RearCrossTrafficAlert,RearAutomaticEmergencyBrakingID,RearAutomaticEmergencyBraking,ParkAssistId,ParkAssist,DaytimeRunningLightId,DaytimeRunningLight,HeadlampLightSourceID,HeadlampLightSource,SemiAutoHeadlampBeamSwitchingID,SemiAutoHeadlampBeamSwitching,AdaptiveDrivingBeamId,AdaptiveDrivingBeam,AdaptiveCruiseControlId,AdaptiveCruiseControl,AntilockBrakeSystemId,AntilockBrakeSystem,ElectronicStabilityControlId,ElectronicStabilityControl,TPMSId,TPMS,AutomaticCrashNotificationId,AutomaticCrashNotification,EventDataRecorderId,EventDataRecorder,TractionControlId,TractionControl,AutoPedestrianAlertingSoundID,AutoPedestrianAlertingSound,KeylessIgnitionId,KeylessIgnition,SAEAutomationLevel_from,SAEAutomationLevel_to,AutoReverseSystemId,AutoReverseSystem,ActiveSafetySysNote,CASEWGT,PSUSTRAT,VERSION
30141,59,69,1-59-2023-069-04,4,1,3VWLA7AJ*FM******,09OCT2024:06:09:48.480,0,2,PASSENGER CAR,16478,VOLKSWAGEN DE MEXICO SA DE CV,482,VOLKSWAGEN,3137,Jetta,2015,1.8T SEL/TDI,,,,12,MEXICO,,PUEBLA,,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,6,2,Automatic,,,,,,,,,,,,,,,,,,,,,,,,,,Volkswagen,,,,,,4,150.0000,,,,120.09,1968.000,1.968000,1,Diesel,,,,,,,,,,,,Fuel: Diesel (50-St); Federal / California Emission Standard: BIN 5 / ULEV125; Emissions Certification Test Group: FVGAV02.0VAL,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),,,Restraint System: Active - Driver/Passenger; Advanced Front Air Bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Indirect,,,,,,,,,,,,,,,,334.0586824,6,8
30141,59,69,1-59-2023-069-04,4,2,5NMS33AD*LH******,09OCT2024:06:08:46.333,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),15712,HYUNDAI MOTOR MANUFACTURING ALABAMA LLC (HMMA),498,HYUNDAI,2057,Santa Fe,2020,,SEL,Wagon Body Type,,6,UNITED STATES (USA),ALABAMA,,,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,HMC,GDI THETA II,,,,,4,185.0000,,,,146.46,2400.000,2.400000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,334.0586824,6,8
30142,77,42,1-77-2023-042-09,9,1,JN8AZ28R*9T******,09OCT2024:06:09:48.543,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),996,"NISSAN MOTOR COMPANY, LTD",478,NISSAN,2341,Cube,2009,,,Wagon body,,3,JAPAN,KANAGAWA,YOKOSUKA,Oppama Plant,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,11,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,,,,4,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,109.84,1800.000,1.800000,4,Gasoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Standard,,,1,Direct,,,,,,,,,,,,,,,,1553.692437,9,8
30143,12,51,1-12-2023-051-09,9,1,5TEJU62N*8Z******,09OCT2024:06:09:11.313,0,3,TRUCK,1063,"TOYOTA MOTOR MANUFACTURING, CALIFORNIA, INC.",448,TOYOTA,2223,Tacoma,2008,TRN260L/TRN265L/GRN265L,Deluxe,,,6,UNITED STATES (USA),CALIFORNIA,FREMONT,New United Motor Manufacturing (NUMMI),,,,Cab: Double,60,Pickup,,,1,Long,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,,,2,Extra/Super/Quad/Double/King/Extended,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,Toyota,1GR-FE,2,V-Shaped,,4,6,236.0000,,2,Water,244.09,4000.000,4.000000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,1777.977658,9,8
30161,24,67,1-24-2023-067-02,2,1,1FDFE4FS*BD******,09OCT2024:06:15:55.410,0,10,INCOMPLETE VEHICLE,976,FORD MOTOR COMPANY,460,FORD,1819,E-450,2011,Econoline,,,,6,UNITED STATES (USA),OHIO,AVON LAKE,Ohio Assembly Plant,,,,Single Rear Wheel/Dual Rear Wheel,62,Incomplete - Cutaway,,,,,,5,"Class 4: 14,001 - 16,000 lb (6,350 - 7,258 kg)",,,,,,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,4,RWD/Rear-Wheel Drive,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,Ford,2,V-Shaped,,,10,305.0000,,,,414.96,6800.000,6.800000,4,Gasoline,,,,,,,,,,,,Displacement is 6.8L 2V,1,Manual,,,1,Driver Seat Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.71298621,1,8
30161,24,67,1-24-2023-067-02,2,2,JN8BT3DD*PW******,09OCT2024:06:09:49.390,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),996,"NISSAN MOTOR COMPANY, LTD",478,NISSAN,1913,Rogue,2023,,PLATINUM,Wagon Body Style,,3,JAPAN,,,Kyushu Plant,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,5,2,1,7,Continuously Variable Transmission (CVT),2,4WD/4-Wheel Drive/4x4,,,,,,4-Wheel ABS,,,,,,,,,,,,,,,,,,,,1,In-Line,,,3,,,,,91.54,1500.000,1.500000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,Front: 3-Point Manual Belts & Far Side Air Bag / Rear: 3-Point Manual Belts (Outboard/Center),1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,3,Optional,1,Standard,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,3,LED,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Direct,,,1,Standard,1,Standard,,,1,Standard,,,1,Standard,,67.71298621,1,8
29674,28,31,1-28-2023-031-03,3,1,1FTYE2CM*KK******,09OCT2024:06:08:09.377,0,3,TRUCK,976,FORD MOTOR COMPANY,460,FORD,3608,Transit,2019,150,,,,6,UNITED STATES (USA),MISSOURI,KANSAS CITY,,,,,"GVWR: 8600 lbs / Door: slideRoof: Medium Roof, Chassis Type: SRW",95,Cargo Van,,,,,,16,"Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)",,,,,,,,148.0000,148.0000,4,16,16,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),2,CD + Stereo,2,1,6,2,Automatic,3,AWD/All-Wheel Drive,2,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,Ford,,2,V-Shaped,,,6,275.0000,,,,225.79,3700.000,3.700000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),,,,,,,,1,Standard,,,,,,,,,3,Optional,,,,,1,Standard,,,,,,,3,Optional,,,3,Optional,,,,,1,Standard,1,Standard,1,Direct,1,Standard,,,1,Standard,,,,,,,1,Standard,,87.87441249,3,8
29674,28,31,1-28-2023-031-03,3,2,JHLRD284*XC******,09OCT2024:06:08:47.267,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),987,"HONDA MOTOR CO., LTD.",474,HONDA,1865,CR-V,1999,,LX,,,3,JAPAN,SAITAMA,SAYAMA,,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,4,2,Automatic,1,FWD/Front-Wheel Drive,,,,,,,,,,,,,,,,,,,,,,,,,B20Z2,1,In-Line,,,4,146.0000,,,,120.00,1966.448,1.966448,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.87441249,3,8
29675,25,55,1-25-2023-055-10,10,1,1GNLVFED*AS******,09OCT2024:06:08:09.477,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),984,GENERAL MOTORS LLC,467,CHEVROLET,1853,Traverse,2010,1/2 Ton,LT,,,6,UNITED STATES (USA),TENNESSEE,SPRINGHILL,GMNA,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,14,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,3,AWD/All-Wheel Drive,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,GM,LLT,2,V-Shaped,,,6,,,,,219.69,3600.000,3.600000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,SIDI,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),,,,,Airbags: Roof Side (all seating rows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,4342.820979,2,8
29682,10,71,1-10-2023-071-06,6,2,2T3YF4DV*AW******,09OCT2024:06:08:47.553,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),1085,TOYOTA MOTOR MANUFACTURING CANADA,448,TOYOTA,2217,RAV4,2010,ASA33L/ASA38L/GSA33L/GSA38L,High,Wagon body style,,1,CANADA,ONTARIO,WOODSTOCK,"Toyota Motor Manufacturing, Canada, Inc.",,,,Without  Third Seat,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,,2AR-FE,1,In-Line,,,4,179.0000,,,,152.56,2500.000,2.500000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),6,All Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,208.0837141,4,8
29682,10,71,1-10-2023-071-06,6,3,5XYZU3LB*FG******,09OCT2024:06:08:09.710,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),20996,"KIA GEORGIA, INC",498,HYUNDAI,2057,Santa Fe,2015,,GLS,wagon body Type,,6,UNITED STATES (USA),GEORGIA,,"Kia Motor Manufacturing, Georgia",,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,7,4x2,,,,,,,,,,,,,,,,,,,,,,,,,DOHC GDI THETA II,1,In-Line,,,4,,,,,146.46,2400.000,2.400000,4,Gasoline,,,1,Stoichiometric Gasoline Direct Injection (SGDI),2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0837141,4,8
29683,10,72,1-10-2023-072-06,6,1,5NPEB4AC*DH******,09OCT2024:06:15:40.193,0,2,PASSENGER CAR,1034,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),498,HYUNDAI,2459,Sonata,2013,GLS/ GLS Popular,,YFA,,6,UNITED STATES (USA),ALABAMA,,Hyundai Motor Manufacturing Alabama,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOHC GDI,,,,,4,,,,,146.46,2400.000,2.400000,4,Gasoline,,,1,Stoichiometric Gasoline Direct Injection (SGDI),2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,208.0837141,4,8
29683,10,72,1-10-2023-072-06,6,2,3VWDB7AJ*HM******,09OCT2024:06:08:09.790,0,2,PASSENGER CAR,16478,VOLKSWAGEN DE MEXICO SA DE CV,482,VOLKSWAGEN,3137,Jetta,2017,SE,,,,12,MEXICO,,PUEBLA,,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,6,2,Automatic,,,,,,,,,,,,,,,,,,,,,,,,,,VW,1.4 TSI,,,,,4,150.0000,,,,85.43,1400.000,1.400000,4,Gasoline,,,,,,,,,1,Yes,,Gasoline(50-st);Emissions Certification Test Group:HVGAV01.4V7P  Federal/California Emission Standard: Bin 70/ULEV 70,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),,,Advanced Front Airbags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Indirect,,,,,,,,,,,,,,,,208.0837141,4,8
29684,10,73,1-10-2023-073-10,10,1,1G1ZD5E1*BF******,09OCT2024:06:08:47.683,0,2,PASSENGER CAR,984,GENERAL MOTORS LLC,467,CHEVROLET,1834,Malibu,2011,,2LT,,,6,UNITED STATES (USA),KANSAS,KANSAS CITY,Fairfax Assembly,,,,,13,Sedan/Saloon,4,4,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GM,LE5,1,In-Line,,,4,,,,,146.46,2400.000,2.400000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),2,Dual Overhead Cam (DOHC),,,,,,"ALUM, HO ECOTEC",1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),6,All Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,3180.42183,4,8
29696,16,43,1-16-2023-043-10,10,1,1J8FF28W*7D******,09OCT2024:06:08:10.303,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),994,FCA US LLC,483,JEEP,1947,Patriot,2007,,Base,L (Low Line),,6,UNITED STATES (USA),ILLINOIS,BELVIDERE,Belvidere Assembly,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,,12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,,,,,,2,4WD/4-Wheel Drive/4x4,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,DOHC 16 V Dual VVT,1,In-Line,,,4,,,,,146.46,2400.000,2.400000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6491.854443,5,8
29696,16,43,1-16-2023-043-10,10,2,JF1GPAP6*G8******,09OCT2024:06:08:48.783,0,2,PASSENGER CAR,19109,SUBARU CORPORATION,523,SUBARU,2235,Impreza,2016,,Sport,,,3,JAPAN,GUNMA,OTA,Main Plant,,,,,15,Wagon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,7,Continuously Variable Transmission (CVT),3,AWD/All-Wheel Drive,,,,,,,,,,,,,,,,,,,,,,,,,2.0L NA,,,,,4,,,,,122.05,2000.000,2.000000,4,Gasoline,,,,,,,,,2,No,,,,,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,6491.854443,5,8
29758,14,30,1-14-2023-030-03,3,2,JTEMU5JR*P6******,09OCT2024:06:08:15.047,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),962,"TOYOTA MOTOR NORTH AMERICA, INC",448,TOYOTA,2216,4-Runner,2023,280 Series,SR5,Wagon Body Style,,3,JAPAN,AICHI,TAHARA,Toyota Motor Corporation - Tahara Plant,,,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),5,,,,,14,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,5,2,5,2,Automatic,2,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,,,,,,,,,,,Toyota,1GR-FE,2,V-Shaped,,4,6,270.0000,,2,Water,244.09,4000.000,4.000000,4,Gasoline,,,,,2,Dual Overhead Cam (DOHC),,,,,,Fuel Delivery / Fuel Injection Type: PORT,1,Manual,,,3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),3,1st Row (Driver and Passenger),5,1st and 2nd and 3rd Rows,,,Seat Belt: All seats,1,Standard,1,Standard,1,Standard,1,Standard,1,Standard,,,1,Standard,,,,,1,Standard,1,Standard,,,,,1,Standard,3,LED,1,Standard,,,1,Standard,1,Standard,1,Standard,1,Direct,,,1,Standard,1,Standard,,,1,Standard,,,1,Standard,,918.0034257,8,8
29760,13,61,1-13-2023-061-04,4,1,5NPD74LF*KH******,09OCT2024:06:08:15.133,0,2,PASSENGER CAR,1034,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),498,HYUNDAI,2735,Elantra,2019,,SE,,,6,UNITED STATES (USA),ALABAMA,,,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,,,,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMC,MPI NU,,,,,4,147.0000,,,,122.05,2000.000,2.000000,4,Gasoline,,,3,Multipoint Fuel Injection (MPFI),2,Dual Overhead Cam (DOHC),,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),1,Driver Seat Only,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Direct,,,,,,,,,,,,,,,,825.6361822,7,8
29760,13,61,1-13-2023-061-04,4,2,1N4AL3AP*HC******,09OCT2024:06:08:51.073,0,2,PASSENGER CAR,997,"NISSAN NORTH AMERICA, INC.",478,NISSAN,1904,Altima,2017,,,,,6,UNITED STATES (USA),TENNESSEE,SMYRNA,Nissan North America Inc.,,,,,13,Sedan/Saloon,4,,,,,1,"Class 1: 6,000 lb or less (2,722 kg or less)",1,"Class 1: 6,000 lb or less (2,722 kg or less)",,,,,,109.3000,,4,,,0,Not Applicable,0,Not Applicable,,0,Not Applicable,0,Not Applicable,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,1,Left-Hand Drive (LHD),,,5,2,,7,Continuously Variable Transmission (CVT),7,4x2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,In-Line,,,4,,,,,152.56,2500.000,2.500000,4,Gasoline,,,,,,,,,,,,,1,Manual,,,3,1st Row (Driver and Passenger),,,3,1st Row (Driver and Passenger),4,1st and 2nd Rows,,,2nd row outboard and center 3-point manual belts,,,1,Standard,,,,,,,,,,,,,,,1,Standard,,,,,,,,,,,,,,,,,1,Standard,1,Standard,1,Direct,,,,,1,Standard,,,1,Standard,,,1,Standard,,825.6361822,7,8
29761,13,62,1-13-2023-062-08,8,1,1FDWE35P*8D******,09OCT2024:06:15:42.430,0,10,INCOMPLETE VEHICLE,976,FORD MOTOR COMPANY,460,FORD,1818,E-350,2008,Econoline,,,,6,UNITED STATES (USA),OHIO,AVON LAKE,Ohio Assebly Plant,,,,SRW/DRW,62,Incomplete - Cutaway,,,,,,4,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)",,,,,,,,,,,,,,,,,,,,,,,,0,Not Applicable,0,Not Applicable,0,Not Applicable,,,,,,,,,,,,,,,,2,Hydraulic,,,,,,,,,,,,,,,,,,,,,2,V-Shaped,,,8,235.0000,,,,366.14,6000.000,6.000000,1,Diesel,,,,,,,,,,,,EFI   Navistar,1,Manual,,,3,1st Row (Driver and Passenger),,,,,,,,,Sec. Gen. Air Bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.496444,7,8
