CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,PCODE,PTIME,PVALUE,CASEWGT,PSUSTRAT,VERSION
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-3.3000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-3.2000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-3.1000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-3.0000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.9000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.8000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.7000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.6000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.5000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.4000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.3000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.2000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.1000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-2.0000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.9000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.8000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.7000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.6000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.5000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.4000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.3000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.2000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.1000,8.0000,78.96823283,3,7
26998,28,72,1-28-2022-072-03,3,1,1,2,1070,-1.0000,8.0000,78.96823283,3,7
26275,52,85,1-52-2022-085-07,7,2,1,1,1060,-3.9000,0.0000,207.7965041,12,7
26275,52,85,1-52-2022-085-07,7,2,1,1,1060,-3.8000,0.0000,207.7965041,12,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-2.2000,-11.1000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-2.1000,-10.8000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-2.0000,-8.6000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.9000,-5.8000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.8000,-3.6000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.7000,-2.6000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.6000,-2.1000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.5000,-3.6000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.4000,-5.3000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.3000,-7.3000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.2000,-7.2000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.1000,-7.2000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-1.0000,-6.0000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.9000,-3.0000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.8000,1.3000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.7000,3.3000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.6000,2.0000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.5000,-0.2000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.4000,-3.2000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.3000,-6.5000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.2000,-9.7000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,-0.1000,-10.7000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,2,1080,0.0000,-12.7000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-5.0000,156.1700,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-4.5000,156.1700,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-4.0000,157.7800,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-3.5000,157.7800,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-3.0000,157.7800,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-2.5000,157.7800,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-2.0000,157.7800,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-1.5000,154.5600,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-1.0000,148.1200,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,-0.5000,133.6300,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1010,0.0000,122.3600,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1030,-5.0000,51.0000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1030,-4.5000,50.0000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1030,-4.0000,50.0000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1030,-3.5000,47.5000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1030,-3.0000,46.7000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1030,-2.5000,45.2000,287.7354854,8,7
24878,14,12,1-14-2022-012-01,1,1,1,1,1030,-2.0000,12.8000,287.7354854,8,7
25103,28,16,1-28-2022-016-03,3,2,1,1,1010,-3.5000,16.0000,46.97629395,3,7
25103,28,16,1-28-2022-016-03,3,2,1,1,1010,-3.0000,16.0000,46.97629395,3,7
25103,28,16,1-28-2022-016-03,3,2,1,1,1010,-2.5000,16.0000,46.97629395,3,7
25103,28,16,1-28-2022-016-03,3,2,1,1,1010,-2.0000,15.0000,46.97629395,3,7
25103,28,16,1-28-2022-016-03,3,2,1,1,1010,-1.5000,15.0000,46.97629395,3,7
25103,28,16,1-28-2022-016-03,3,2,1,1,1010,-1.0000,15.0000,46.97629395,3,7
25103,28,16,1-28-2022-016-03,3,2,1,1,1010,-0.5000,15.0000,46.97629395,3,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-2.5000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-2.4000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-2.3000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-2.2000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-2.1000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-2.0000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.9000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.8000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.7000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.6000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.5000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.4000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.3000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.2000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.1000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-1.0000,0.0000,65.07871293,9,7
26484,19,100,1-19-2022-100-03,3,2,1,1,1070,-0.9000,0.0000,65.07871293,9,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-4.3000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-4.2000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-4.1000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-4.0000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.9000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.8000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.7000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.6000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.5000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.4000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.3000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.2000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.1000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-3.0000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.9000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.8000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.7000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.6000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.5000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.4000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.3000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.2000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.1000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-2.0000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.9000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.8000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.7000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.6000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.5000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.4000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.3000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.2000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.1000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-1.0000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-0.9000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-0.8000,1.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-0.7000,0.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-0.6000,0.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-0.5000,0.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-0.4000,0.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-0.3000,0.0000,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,1,2,1040,-0.2000,0.0000,21.63529773,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1030,-1.2000,15.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1030,-1.0000,15.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1030,-0.8000,15.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1030,-0.6000,15.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1030,-0.4000,19.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1030,-0.2000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1030,0.0000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-5.0000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-4.8000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-4.6000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-4.4000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-4.2000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-4.0000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-3.8000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-3.6000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-3.4000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-3.2000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-3.0000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-2.8000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-2.6000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-2.4000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-2.2000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-2.0000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-1.8000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-1.6000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-1.4000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-1.2000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-1.0000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-0.8000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-0.6000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-0.4000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,-0.2000,0.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1040,0.0000,1.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1050,-5.0000,1350.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1050,-4.8000,1304.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1050,-4.6000,1254.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1050,-4.4000,1206.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1050,-4.2000,1170.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1050,-4.0000,1190.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1050,-3.8000,1266.0000,151.4182303,12,7
26441,33,13,1-33-2022-013-04,4,2,1,1,1050,-3.6000,1388.0000,151.4182303,12,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1010,-1.3000,111.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1010,-1.2000,111.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1010,-1.1000,111.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1010,-1.0000,111.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1010,-0.9000,111.0000,21.68267409,3,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-4.6000,67.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-4.1000,67.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-3.6000,67.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-3.1000,67.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-2.6000,68.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-2.1000,68.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-1.6000,68.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-1.1000,69.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-0.6000,69.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,-0.1000,69.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1010,0.0000,69.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-4.6000,14.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-4.1000,14.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-3.6000,14.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-3.1000,18.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-2.6000,19.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-2.1000,18.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-1.6000,18.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-1.1000,17.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-0.6000,19.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,-0.1000,4.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1020,0.0000,1.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-4.6000,38.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-4.1000,39.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-3.6000,39.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-3.1000,42.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-2.6000,42.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-2.1000,42.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-1.6000,41.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-1.1000,41.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-0.6000,42.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,-0.1000,38.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1030,0.0000,38.5000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1040,-4.6000,0.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1040,-4.1000,0.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1040,-3.6000,0.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1040,-3.1000,0.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1040,-2.6000,0.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1040,-2.1000,0.0000,78.08136405,12,7
26492,52,97,1-52-2022-097-06,6,1,1,2,1040,-1.6000,0.0000,78.08136405,12,7
27117,54,70,1-54-2022-070-02,2,2,1,1,1030,-0.4000,0.0000,170.2959935,9,7
27117,54,70,1-54-2022-070-02,2,2,1,1,1030,-0.3000,0.0000,170.2959935,9,7
27117,54,70,1-54-2022-070-02,2,2,1,1,1030,-0.2000,0.0000,170.2959935,9,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1030,-3.2000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1030,-2.7000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1030,-2.2000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1030,-1.7000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1030,-1.2000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1030,-0.7000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1030,-0.2000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1030,0.0000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1040,-4.7000,1.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1040,-4.2000,1.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1040,-3.7000,1.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1040,-3.2000,1.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1040,-2.7000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1040,-2.2000,0.0000,497.2584199,10,7
25765,26,56,1-26-2022-056-03,3,2,1,3,1040,-1.7000,0.0000,497.2584199,10,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.8000,21.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.7000,21.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.6000,21.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.5000,20.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.4000,20.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.3000,20.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.2000,20.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.1000,20.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-1.0000,20.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.9000,21.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.8000,21.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.7000,12.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.6000,8.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.5000,8.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.4000,8.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.3000,7.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.2000,7.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-0.1000,7.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-5.0000,13.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.9000,14.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.8000,18.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.7000,19.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.6000,21.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.5000,23.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.4000,24.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.3000,25.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.2000,28.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.1000,30.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-4.0000,31.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-3.9000,31.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-3.8000,31.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-3.7000,31.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-3.6000,31.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-3.5000,31.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1030,-3.4000,31.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-4.5000,17.0000,21.68267409,3,7
26801,76,70,1-76-2022-070-06,6,1,1,1,1020,-4.4000,18.0000,21.68267409,3,7
27125,19,130,1-19-2022-130-04,4,2,1,2,1040,-0.4000,0.0000,367.3895278,9,7
27125,19,130,1-19-2022-130-04,4,2,1,2,1040,0.0000,0.0000,367.3895278,9,7
27125,19,130,1-19-2022-130-04,4,2,1,2,1050,-4.9000,1000.0000,367.3895278,9,7
