CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
2404138,29,56,1-29-2024-056-06,6,1,887,887,270,887,887,887,887,270,887,887,56,58,125,80,56,20,887,170,12,16,112,10,36,89,887,887,899.856995505387,2,9
2404435,17,142,1-17-2024-142-03,3,2,887,887,375,887,887,887,887,375,887,887,47,887,131,887,887,887,887,887,887,887,887,887,887,887,316,190,60.9311505045675,4,9
2404437,17,144,1-17-2024-144-04,4,1,887,887,887,887,887,887,887,887,887,887,46,887,111,887,887,887,887,887,887,887,887,887,887,887,887,887,259.044709221254,4,9
2404437,17,144,1-17-2024-144-04,4,2,887,887,887,887,887,887,887,310,887,887,35,887,113,887,887,887,887,887,7,15,130,8,44,97,887,887,259.044709221254,4,9
2404434,17,141,1-17-2024-141-04,4,1,887,887,887,887,887,887,887,289,887,887,887,887,887,887,887,887,887,887,12,16,116,887,887,887,887,887,259.044709099464,4,9
2404406,62,129,1-62-2024-129-02,2,1,887,887,887,887,887,887,887,887,887,887,50,887,159,999,999,887,887,887,999,999,999,16,42,81,887,887,41.3368831287418,7,9
2404430,19,59,1-19-2024-059-02,2,2,887,887,292,887,887,887,887,283,887,887,887,887,887,887,887,887,887,887,11,15,109,887,887,887,887,887,55.4759332833723,9,9
2404438,66,89,1-66-2024-089-03,3,2,887,887,887,887,887,887,887,887,887,887,887,44,887,887,887,999,999,999,887,887,887,887,887,887,887,887,90.2108501600037,6,9
2404434,17,141,1-17-2024-141-04,4,2,887,887,887,887,887,887,887,887,887,887,39,887,128,887,887,887,887,887,887,887,887,887,887,887,887,887,259.044709099464,4,9
2404436,17,143,1-17-2024-143-06,6,2,887,887,887,887,887,887,887,887,887,887,39,887,115,887,887,887,887,887,887,887,887,887,887,887,887,887,225.706847093898,4,9
2404439,66,90,1-66-2024-090-03,3,1,887,887,333,887,887,887,887,333,887,887,999,887,123,999,999,887,887,887,887,887,887,887,887,887,210,999,90.2108501600037,6,9
2404431,57,125,1-57-2024-125-04,4,2,887,887,887,887,887,887,887,287,887,887,40,887,123,887,887,887,887,184,14,4,105,887,37,94,887,887,463.870269479946,1,9
2402684,79,58,1-79-2024-058-07,7,1,887,887,302,887,887,887,887,302,887,887,70,60,129,150,887,55,887,887,16,2,118,887,35,83,887,887,402.81545554001,8,9
2402684,79,58,1-79-2024-058-07,7,2,887,887,262,887,887,887,887,262,887,887,56,64,118,142,60,55,999,999,3,16,101,887,39,72,887,887,402.81545554001,8,9
2402655,62,71,1-62-2024-071-02,2,2,887,887,304,887,887,887,887,304,887,887,46,887,131,999,999,887,887,887,9,14,160,887,887,887,887,887,27.4104501869369,7,9
2402656,62,72,1-62-2024-072-07,7,1,887,887,367,887,887,887,887,370,887,887,56,887,133,999,999,887,887,887,14,18,139,887,887,887,304,166,9477.86502709377,7,9
2402691,73,82,1-73-2024-082-04,4,1,887,887,999,887,887,887,887,999,887,887,49,887,141,999,999,887,887,887,887,887,113,887,39,80,281,187,213.655657914421,3,9
2402683,79,57,1-79-2024-057-03,3,1,887,887,380,887,887,887,887,378,887,887,40,60,130,887,887,887,887,887,11,11,158,887,887,887,359,189,104.756877618907,8,9
2402656,62,72,1-62-2024-072-07,7,2,887,887,263,887,887,887,887,887,887,887,39,39,120,999,999,16,31,139,13,12,124,887,887,887,887,887,9477.86502709377,7,9
2402683,79,57,1-79-2024-057-03,3,2,887,887,303,887,887,887,887,303,887,887,48,50,131,999,999,887,887,218,13,19,125,887,40,96,887,887,104.756877618907,8,9
2402683,79,57,1-79-2024-057-03,3,3,887,887,273,887,887,887,887,273,887,887,887,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,104.756877618907,8,9
2402692,69,50,1-69-2024-050-NM1,21,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,7.66811372485411,8,9
2402700,33,45,1-33-2024-045-03,3,1,887,887,887,887,887,887,887,887,887,887,57,887,123,887,887,887,887,887,887,887,887,887,887,887,887,887,57.6772024603387,12,9
2402700,33,45,1-33-2024-045-03,3,2,887,887,887,887,887,887,887,887,887,887,50,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,57.6772024603387,12,9
2401170,27,38,1-27-2024-038-03,3,2,887,887,887,887,887,887,887,887,887,887,38,887,119,74,999,887,887,887,887,887,887,887,887,887,887,887,20.2445355763671,3,9
2401094,54,29,1-54-2024-029-04,4,1,887,887,368,887,887,887,887,365,887,887,40,887,133,999,999,887,887,887,887,887,887,887,887,887,887,167,152.997399597271,9,9
2401177,52,15,1-52-2024-015-09,9,2,887,887,887,887,887,887,887,887,887,887,34,887,119,71,54,887,887,887,887,887,887,887,887,887,887,887,308.439233897572,12,9
2401178,52,16,1-52-2024-016-03,3,1,887,887,887,887,887,887,887,887,887,887,31,887,107,887,887,887,887,887,887,887,887,887,887,887,887,887,35.109411555864,12,9
2401169,27,37,1-27-2024-037-04,4,2,887,887,887,887,887,887,887,272,887,887,887,887,887,887,887,887,887,887,16,25,97,887,887,887,887,887,118.467609431067,3,9
2401168,27,36,1-27-2024-036-03,3,1,887,887,887,887,887,887,887,887,887,887,20,887,123,999,999,887,887,887,887,887,887,887,887,887,887,887,32.3914110115022,3,9
2401189,76,32,1-76-2024-032-07,7,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,72.7960942583928,3,9
2401188,76,31,1-76-2024-031-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,159,999,999,887,887,887,999,999,130,887,887,887,887,887,69.290638741677,3,9
2401185,26,27,1-26-2024-027-09,9,1,887,887,887,887,887,887,887,887,887,887,34,887,93,75,57,47,887,887,10,20,95,8,36,80,887,887,1278.42089527898,10,9
2401187,26,29,1-26-2024-029-03,3,1,887,887,887,887,887,887,887,290,887,887,887,887,117,887,887,46,887,887,13,18,119,887,35,84,887,887,149.182492355291,10,9
2401194,26,30,1-26-2024-030-06,6,1,887,887,887,887,887,887,887,270,887,887,999,887,125,999,999,887,887,887,12,20,110,887,887,887,887,887,464.201709285297,10,9
2401182,22,33,1-22-2024-033-10,10,1,887,887,265,887,887,887,887,265,887,887,48,887,109,887,887,887,887,169,11,10,100,887,41,83,887,887,632.984210388483,12,9
2401196,22,36,1-22-2024-036-04,4,1,887,887,887,887,887,887,887,280,887,887,887,887,133,887,887,887,887,181,11,14,121,887,40,93,887,887,36.8082711468397,12,9
2401150,11,26,1-11-2024-026-09,9,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,887,999,39,89,887,887,1381.58145851241,8,9
2401195,15,43,1-15-2024-043-03,3,1,887,887,270,887,887,887,887,270,887,887,999,999,117,887,887,887,887,887,999,999,999,887,887,887,887,887,13.5934492145627,1,9
2401198,13,30,1-13-2024-030-NM2,22,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,1161.47481366351,7,9
2401199,30,40,1-30-2024-040-07,7,1,887,887,887,887,887,887,887,887,887,887,43,887,121,999,999,887,887,887,887,887,887,887,887,887,887,887,1198.83468004154,10,9
2401130,30,37,1-30-2024-037-03,3,1,887,887,887,887,887,887,887,999,887,887,999,887,131,887,887,887,887,887,999,999,999,887,887,887,887,887,107.342152836678,10,9
2401151,11,27,1-11-2024-027-07,7,1,887,887,270,887,887,887,887,270,887,887,40,44,115,887,887,55,78,999,887,887,114,887,33,79,887,887,2347.74116870245,8,9
2401202,15,46,1-15-2024-046-03,3,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,887,887,13.5934492145627,1,9
2401203,54,31,1-54-2024-031-10,10,1,887,887,356,887,887,887,887,356,887,887,999,887,999,999,999,887,887,887,10,28,137,999,45,97,887,999,594.813207503092,9,9
2401200,15,44,1-15-2024-044-03,3,1,999,887,887,887,887,887,887,887,887,887,999,999,999,999,999,999,999,999,999,999,999,999,999,999,887,887,13.5934492145627,1,9
2401200,15,44,1-15-2024-044-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,13.5934492145627,1,9
2401201,15,45,1-15-2024-045-04,4,1,999,999,999,999,999,999,999,999,999,999,999,999,115,999,999,887,887,887,999,999,999,999,999,999,887,887,51.6682545714718,1,9
2401206,31,25,1-31-2024-025-NM2,22,1,887,887,999,887,887,887,887,999,887,887,48,887,131,887,887,887,887,887,887,887,887,887,887,887,887,999,197.377933176122,6,9
2402615,26,74,1-26-2024-074-01,1,3,887,887,309,887,887,887,887,304,887,887,999,887,121,887,887,887,887,887,9,11,128,4,38,84,264,153,32.4753608539726,10,9
2402616,26,75,1-26-2024-075-02,2,1,887,887,887,887,887,887,887,887,887,887,999,887,116,887,887,887,887,158,887,887,104,887,36,91,887,887,21.1529220587709,10,9
2402613,26,72,1-26-2024-072-05,5,2,887,887,263,887,887,887,887,887,887,887,887,887,125,887,887,55,887,887,5,12,110,887,34,80,887,887,25.3090641429021,10,9
2402635,29,20,1-29-2024-020-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,123,887,887,887,887,184,999,999,105,887,37,94,887,887,3602.43861104245,2,9
2402634,27,86,1-27-2024-086-09,9,1,887,887,887,887,887,887,887,887,887,887,19,887,112,999,999,887,887,887,887,887,887,887,887,887,887,887,66.9899073843268,3,9
2402634,27,86,1-27-2024-086-09,9,2,887,887,248,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,9,13,110,887,887,887,887,887,66.9899073843268,3,9
2402636,26,76,1-26-2024-076-03,3,1,887,887,887,887,887,887,887,887,887,887,38,887,139,78,52,49,887,887,887,887,109,887,39,80,887,887,255.743331484343,10,9
2402637,57,55,1-57-2024-055-05,5,1,887,887,887,887,887,887,887,887,887,887,40,887,133,999,999,887,887,887,887,887,887,887,887,887,887,887,22.7674640300694,1,9
2402637,57,55,1-57-2024-055-05,5,3,887,887,887,887,887,887,887,887,887,887,887,887,117,887,887,57,887,887,999,999,109,887,37,78,887,887,22.7674640300694,1,9
2402593,57,54,1-57-2024-054-NM2,22,1,887,887,887,887,887,887,887,887,887,887,999,999,999,999,887,887,887,887,887,887,887,887,887,887,887,887,570.311860030331,1,9
2402592,57,53,1-57-2024-053-08,8,1,887,887,265,887,887,887,887,254,887,887,887,887,887,887,887,887,887,887,14,17,107,887,887,887,887,887,178.816742254017,1,9
2401204,31,23,1-31-2024-023-10,10,1,887,887,887,887,887,887,887,887,887,887,999,887,139,887,887,65,887,887,887,887,116,887,38,83,887,887,730.093202930715,6,9
2401207,16,38,1-16-2024-038-05,5,2,887,887,887,887,887,887,887,887,887,887,999,887,143,999,999,57,887,887,887,887,106,887,887,887,887,887,15.6592746300539,5,9
2401208,77,41,1-77-2024-041-06,6,1,887,887,270,887,887,887,887,272,887,887,45,887,127,887,887,10,35,150,12,12,122,7,40,83,887,887,808.070771802769,9,9
2401209,77,42,1-77-2024-042-03,3,2,887,887,300,887,887,887,887,320,887,887,52,52,129,887,887,887,887,887,887,887,887,887,887,887,250,200,159.92267008186,9,9
2401209,77,42,1-77-2024-042-03,3,4,887,887,268,887,887,887,887,266,887,887,887,887,887,887,887,10,30,160,15,10,107,9,38,89,887,887,159.92267008186,9,9
2401210,77,43,1-77-2024-043-05,5,1,887,887,326,887,887,887,887,326,887,887,52,56,141,887,887,887,887,887,11,22,113,8,39,80,281,200,90.6570748528622,9,9
2401211,77,44,1-77-2024-044-08,8,1,887,887,338,887,887,887,887,338,887,887,64,54,136,887,887,887,887,887,887,887,132,887,47,88,280,256,215.799053241345,9,9
2401217,59,38,1-59-2024-038-08,8,2,93,887,263,887,887,887,887,263,887,887,38,887,118,887,887,887,887,887,6,6,105,887,887,887,887,887,57.7250441257383,6,9
2401218,59,39,1-59-2024-039-06,6,1,887,887,321,887,887,86,887,298,887,887,38,887,128,887,887,887,887,887,9,8,103,887,887,887,887,151,101.680035710738,6,9
2401218,59,39,1-59-2024-039-06,6,2,887,887,288,887,887,86,887,284,887,887,40,887,128,887,887,887,887,887,10,10,119,887,887,887,887,887,101.680035710738,6,9
2401219,59,40,1-59-2024-040-07,7,1,887,887,284,887,887,887,887,284,887,887,46,887,135,999,999,887,887,887,887,887,887,887,887,887,887,887,388.410502496422,6,9
2401219,59,40,1-59-2024-040-07,7,2,887,887,310,887,887,887,887,310,887,887,887,43,887,887,887,999,999,999,887,887,887,887,887,887,887,887,388.410502496422,6,9
2402607,17,85,1-17-2024-085-07,7,1,887,887,999,887,887,887,887,887,887,887,19,887,137,887,887,887,887,887,999,999,999,14,30,85,887,887,199.170885189555,4,9
2402632,15,102,1-15-2024-102-09,9,2,97,999,278,999,108,97,999,278,999,108,36,32,133,887,887,51,887,887,887,887,113,887,33,84,887,887,173.566298867712,1,9
2402631,15,101,1-15-2024-101-04,4,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,887,887,60.8903261931205,1,9
2402579,66,58,1-66-2024-058-09,9,1,887,887,284,887,887,887,887,284,887,887,47,887,129,999,999,887,887,887,887,887,122,10,43,74,237,180,397.922793243727,6,9
2402580,66,59,1-66-2024-059-06,6,1,887,887,887,887,887,887,887,887,887,887,60,887,127,999,999,887,887,887,887,887,887,999,999,999,887,887,204.29526374419,6,9
2402639,82,64,1-82-2024-064-03,3,1,887,887,887,887,887,887,887,887,887,887,28,887,119,887,887,887,887,134,887,887,111,887,36,74,887,887,140.978923511683,1,9
2402640,82,65,1-82-2024-065-04,4,1,887,887,887,887,887,887,887,887,887,887,34,36,129,887,887,50,887,887,999,999,99,999,31,86,887,887,531.382217055759,1,9
2402590,33,43,1-33-2024-043-05,5,3,887,887,887,887,887,887,887,269,887,887,887,61,117,887,887,50,999,999,8,13,99,887,35,80,887,887,25.3427821602115,12,9
2402591,30,88,1-30-2024-088-04,4,1,887,887,887,887,887,887,887,887,887,887,999,887,103,999,999,887,887,887,999,999,887,887,887,887,887,887,895.255206028748,10,9
2402591,30,88,1-30-2024-088-04,4,2,887,887,887,887,887,887,887,887,887,887,999,887,124,999,999,887,887,887,999,999,119,887,887,887,887,887,895.255206028748,10,9
2402591,30,88,1-30-2024-088-04,4,3,887,887,999,887,887,887,887,999,887,887,999,887,118,999,999,887,887,887,887,887,103,887,887,887,250,999,895.255206028748,10,9
2402641,30,91,1-30-2024-091-03,3,1,887,887,290,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,13,23,113,887,887,887,887,887,191.593916555459,10,9
2403112,27,102,1-27-2024-102-03,3,3,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,114,887,887,887,887,887,11.8514312322575,3,9
2403109,27,99,1-27-2024-099-04,4,1,887,887,887,887,887,887,887,887,887,887,887,40,887,887,887,14,32,158,887,887,887,887,887,887,887,887,49.1628248129367,3,9
2403109,27,99,1-27-2024-099-04,4,2,887,887,887,887,887,887,887,887,887,887,38,887,91,62,999,887,887,887,887,887,887,887,887,887,887,887,49.1628248129367,3,9
2403108,14,51,1-14-2024-051-06,6,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,320.057583182733,8,9
2403108,14,51,1-14-2024-051-06,6,2,887,887,405,887,887,887,887,405,887,887,60,887,134,999,999,887,887,887,15,20,141,887,887,887,385,210,320.057583182733,8,9
2403110,27,100,1-27-2024-100-06,6,1,887,887,887,887,887,887,887,887,887,887,43,887,118,999,999,887,887,887,887,887,887,887,887,887,887,887,42.4506543066445,3,9
2403114,60,36,1-60-2024-036-03,3,1,887,887,324,887,887,887,887,324,887,887,48,48,141,999,999,887,887,887,8,12,113,887,887,887,281,185,156.995970867951,8,9
2403110,27,100,1-27-2024-100-06,6,2,887,887,887,887,887,887,887,887,887,887,887,37,887,887,887,54,73,999,887,887,887,887,887,887,887,887,42.4506543066445,3,9
2403114,60,36,1-60-2024-036-03,3,2,85,887,275,887,100,85,887,275,887,100,36,44,124,999,999,887,887,887,887,887,887,887,887,887,197,184,156.995970867951,8,9
2403111,27,101,1-27-2024-101-07,7,1,887,887,887,887,887,887,887,887,887,887,41,887,105,999,999,887,887,887,887,887,887,887,887,887,887,887,191.986127824905,3,9
2403111,27,101,1-27-2024-101-07,7,2,887,887,887,887,887,887,887,887,887,887,887,31,887,887,887,50,62,999,887,887,887,887,887,887,887,887,191.986127824905,3,9
2403460,30,123,1-30-2024-123-03,3,2,887,887,887,887,887,887,887,259,887,887,39,887,120,887,887,887,887,887,18,16,112,887,887,887,887,887,215.060821084077,10,9
2403457,19,42,1-19-2024-042-05,5,2,887,887,373,887,887,887,887,373,887,887,50,887,131,887,887,887,887,887,10,9,130,887,48,106,319,999,67.1248665886169,9,9
2403454,12,58,1-12-2024-058-04,4,1,887,887,887,887,887,887,887,887,887,887,46,887,117,999,999,887,887,887,887,887,887,887,887,887,887,887,523.991116135277,9,9
2403454,12,58,1-12-2024-058-04,4,2,887,887,258,887,887,887,887,256,887,887,887,887,887,887,887,887,887,887,8,26,100,887,887,887,887,887,523.991116135277,9,9
2403455,12,59,1-12-2024-059-06,6,1,887,887,271,887,887,887,887,271,887,887,50,887,120,999,999,887,887,887,887,887,887,887,887,887,887,887,481.477047572144,9,9
2403465,66,72,1-66-2024-072-09,9,2,887,887,887,887,887,887,887,887,887,887,30,887,132,999,999,887,887,887,887,887,887,887,887,887,887,887,120.817592914173,6,9
2403461,69,73,1-69-2024-073-01,1,1,887,887,260,887,887,887,887,314,887,887,44,887,120,887,887,887,887,887,887,887,116,887,42,76,210,190,25.5510252230987,8,9
2403461,69,73,1-69-2024-073-01,1,2,78,74,274,70,72,887,887,298,887,887,43,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,25.5510252230987,8,9
2403466,66,73,1-66-2024-073-10,10,1,887,887,887,887,887,887,887,887,887,887,37,887,110,999,999,887,887,887,887,887,887,887,887,887,887,887,2134.23953615003,6,9
2403427,67,17,1-67-2024-017-06,6,2,887,887,999,887,887,887,887,999,887,887,887,999,887,887,887,999,999,202,999,999,123,887,887,887,887,887,530.56013412696,7,9
2403455,12,59,1-12-2024-059-06,6,2,887,887,302,887,887,887,887,302,887,887,887,60,887,887,887,12,36,205,10,28,105,887,887,887,887,887,481.477047572144,9,9
2403462,69,74,1-69-2024-074-02,2,1,95,95,354,135,135,95,95,354,135,135,70,887,131,887,887,887,887,887,10,22,887,887,887,887,887,248,7.30201599951961,8,9
2403783,48,123,1-48-2024-123-04,4,2,887,887,269,887,887,887,887,269,887,887,44,887,121,57,46,887,887,887,8,9,118,887,40,73,195,184,197.972576161515,12,9
2403787,67,22,1-67-2024-022-04,4,1,887,887,887,887,887,887,887,887,887,887,31,887,136,999,999,71,887,887,887,887,117,887,34,84,887,887,459.524924014575,7,9
2403786,62,104,1-62-2024-104-03,3,1,887,887,288,887,887,887,887,300,887,887,999,887,135,999,999,887,887,887,10,12,106,887,887,887,887,887,737.04148814888,7,9
2403787,67,22,1-67-2024-022-04,4,2,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,999,999,999,999,887,887,459.524924014575,7,9
2403776,62,103,1-62-2024-103-03,3,2,887,887,887,887,887,887,887,887,887,887,44,887,122,999,999,887,887,887,887,887,887,887,887,887,887,887,737.04148814888,7,9
2403792,12,65,1-12-2024-065-10,10,1,887,887,277,887,887,887,887,277,887,887,887,887,887,887,887,887,887,887,8,24,108,887,887,887,887,887,22003.0893968835,9,9
2403792,12,65,1-12-2024-065-10,10,2,887,887,267,887,887,887,887,267,887,887,55,887,119,999,999,887,887,887,887,887,887,887,887,887,887,887,22003.0893968835,9,9
2403786,62,104,1-62-2024-104-03,3,2,887,887,999,887,887,887,887,999,887,887,999,887,131,999,999,887,887,887,887,887,887,887,887,887,319,999,737.04148814888,7,9
2403793,12,66,1-12-2024-066-03,3,1,887,887,276,887,887,887,887,278,887,887,41,51,887,887,887,887,887,887,9,26,114,887,887,887,887,887,164.057323491007,9,9
2403796,57,94,1-57-2024-094-09,9,1,887,887,887,887,887,887,887,887,887,887,51,887,132,887,887,887,887,169,887,887,119,887,37,80,887,887,1764.95964462726,1,9
2403793,12,66,1-12-2024-066-03,3,2,887,887,306,887,887,887,887,306,887,887,41,887,102,999,999,887,887,887,887,887,887,887,887,887,887,887,164.057323491007,9,9
2404115,28,127,1-28-2024-127-03,3,1,887,887,324,887,887,887,887,324,887,887,887,887,887,887,887,887,887,887,14,24,113,887,887,887,887,154,41.3435203712902,3,9
2404115,28,127,1-28-2024-127-03,3,2,887,887,887,887,887,887,887,887,887,887,42,887,122,999,999,887,887,887,887,887,887,887,887,887,887,887,41.3435203712902,3,9
2404116,28,128,1-28-2024-128-03,3,1,887,887,887,887,887,887,887,285,887,887,42,887,118,999,999,887,887,887,12,30,118,887,887,887,887,887,41.3435203712902,3,9
2404120,52,44,1-52-2024-044-06,6,1,887,887,887,887,887,887,887,999,887,887,11,887,125,887,887,51,887,887,999,999,112,10,34,83,887,887,76.0256623348529,12,9
2404119,14,73,1-14-2024-073-03,3,1,887,887,296,887,887,887,887,288,887,887,36,999,130,999,999,999,999,202,15,25,116,887,887,887,887,887,228.411965931315,8,9
2404119,14,73,1-14-2024-073-03,3,3,887,887,999,887,887,887,887,999,887,887,999,887,132,999,999,887,887,887,887,887,887,887,887,887,245,999,228.411965931315,8,9
2404121,14,74,1-14-2024-074-04,4,2,887,887,999,887,887,887,887,887,887,887,887,999,887,887,887,999,999,999,999,999,999,887,887,887,887,887,928.15475936111,8,9
2404123,27,126,1-27-2024-126-04,4,1,887,887,373,887,887,887,887,375,887,887,40,887,131,999,999,887,887,887,887,887,887,887,887,887,887,174,18.7495302149441,3,9
2404124,27,127,1-27-2024-127-10,10,2,887,887,887,887,887,887,887,283,887,887,47,887,105,999,999,887,887,887,8,10,117,887,887,887,887,887,108.682282011543,3,9
2404125,27,128,1-27-2024-128-10,10,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,999,39,90,887,887,108.682282011543,3,9
2404128,26,107,1-26-2024-107-05,5,1,887,887,260,887,887,887,887,270,887,887,999,887,108,887,887,887,887,151,10,10,102,887,40,83,887,887,88.892785728677,10,9
2404439,66,90,1-66-2024-090-03,3,2,887,887,887,887,887,887,887,887,887,887,887,52,887,887,887,999,999,137,887,887,887,887,887,887,887,887,90.2108501600037,6,9
2404441,54,104,1-54-2024-104-04,4,1,887,887,887,887,887,887,887,266,887,887,34,887,106,999,999,887,887,887,9,18,113,887,887,887,887,887,256.948260971925,9,9
2404441,54,104,1-54-2024-104-04,4,2,887,887,283,887,887,887,887,887,887,887,42,887,139,887,887,49,887,887,8,16,109,887,887,887,887,887,256.948260971925,9,9
2404442,20,110,1-20-2024-110-02,2,1,887,887,280,887,887,887,887,280,887,887,999,887,138,887,887,52,887,887,8,10,109,887,37,77,887,887,22.3941902557774,11,9
2404442,20,110,1-20-2024-110-02,2,2,887,887,251,887,887,887,887,887,887,887,40,44,125,84,60,10,34,131,14,11,92,10,33,84,887,887,22.3941902557774,11,9
2404421,18,118,1-18-2024-118-06,6,1,887,887,887,887,887,887,887,887,887,887,45,887,117,887,887,51,887,887,887,887,109,887,35,82,887,887,1411.10309059419,6,9
2404443,20,111,1-20-2024-111-06,6,1,887,887,887,887,887,887,887,272,887,887,64,887,121,887,887,887,887,202,4,10,120,887,45,74,887,887,4054.83801603088,11,9
2404443,20,111,1-20-2024-111-06,6,2,887,887,887,887,887,887,887,887,887,887,45,887,121,887,887,887,887,160,887,887,115,887,42,86,887,887,4054.83801603088,11,9
2404443,20,111,1-20-2024-111-06,6,3,887,887,309,887,887,887,887,309,887,887,36,887,121,887,887,887,887,887,887,887,114,887,42,73,210,152,4054.83801603088,11,9
2404444,24,123,1-24-2024-123-05,5,1,887,887,280,887,887,887,887,280,887,887,887,887,887,887,887,887,887,887,10,21,115,887,887,887,887,887,24.2721053029394,1,9
2404444,24,123,1-24-2024-123-05,5,3,887,887,887,887,887,887,887,887,887,887,30,887,107,60,887,887,887,887,887,887,887,887,887,887,887,887,24.2721053029394,1,9
2404445,24,124,1-24-2024-124-03,3,1,887,887,887,887,887,887,887,887,887,887,42,887,112,999,999,887,887,887,887,887,887,887,887,887,887,887,96.1436478633412,1,9
2403113,60,35,1-60-2024-035-04,4,1,887,887,887,887,887,887,887,887,887,887,48,887,111,999,999,887,887,887,887,887,887,887,887,887,887,887,719.772369658448,8,9
2403113,60,35,1-60-2024-035-04,4,2,887,887,271,887,887,887,887,271,887,887,887,887,887,887,887,887,887,887,12,16,115,887,887,887,887,887,719.772369658448,8,9
2403121,76,82,1-76-2024-082-07,7,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,102,999,35,83,887,887,72.7960942583928,3,9
2403119,76,80,1-76-2024-080-07,7,1,887,887,887,887,887,887,887,887,887,887,999,887,113,999,999,887,887,887,887,887,887,887,887,887,887,887,72.7960942583928,3,9
2403096,11,84,1-11-2024-084-04,4,1,887,887,999,887,887,887,887,999,887,887,50,887,133,887,887,887,887,887,887,887,887,887,887,887,334,999,292.515838449788,8,9
2403096,11,84,1-11-2024-084-04,4,2,887,887,887,887,887,887,887,887,887,887,48,50,132,887,887,999,999,133,887,887,112,887,30,87,887,887,292.515838449788,8,9
2403124,26,91,1-26-2024-091-03,3,1,887,887,887,887,887,887,887,887,887,887,38,887,126,77,50,50,887,887,887,887,113,887,35,80,887,887,146.032571117139,10,9
2403124,26,91,1-26-2024-091-03,3,2,887,887,999,887,887,887,887,887,887,887,999,887,120,887,887,49,887,887,999,999,112,887,33,81,887,887,146.032571117139,10,9
2403096,11,84,1-11-2024-084-04,4,3,887,887,887,887,887,887,887,887,887,887,39,41,120,887,887,49,999,999,887,887,112,887,33,81,887,887,292.515838449788,8,9
2403123,26,90,1-26-2024-090-06,6,1,887,887,887,887,887,887,887,270,887,887,887,887,117,887,887,50,887,887,4,21,99,887,35,80,887,887,454.400298946999,10,9
2403125,26,92,1-26-2024-092-03,3,2,887,887,887,887,887,887,887,887,887,887,999,887,134,999,999,51,887,887,887,887,112,887,36,83,887,887,146.032571117139,10,9
2403118,82,80,1-82-2024-080-06,6,2,999,999,999,999,999,887,887,887,887,887,887,887,999,999,999,49,999,999,999,999,109,887,33,79,887,887,333.210787221201,1,9
2404445,24,124,1-24-2024-124-03,3,2,887,887,294,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,10,24,102,887,887,887,887,887,96.1436478633412,1,9
2404446,24,125,1-24-2024-125-04,4,1,887,887,887,887,887,887,887,294,887,887,887,887,887,887,887,887,887,887,999,999,105,887,887,887,887,887,344.018308320791,1,9
2404451,25,116,1-25-2024-116-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,159,999,999,97,887,887,999,999,130,887,40,81,887,887,58.9825692970399,2,9
2404451,25,116,1-25-2024-116-03,3,2,887,887,270,887,887,887,887,270,80,887,887,56,117,887,887,999,999,165,12,14,111,887,41,85,887,887,58.9825692970399,2,9
2404458,16,115,1-16-2024-115-02,2,1,887,887,887,887,887,887,887,246,887,887,48,887,108,79,59,887,887,887,15,22,121,887,887,887,887,887,35.8384991974306,5,9
2404452,25,117,1-25-2024-117-04,4,1,887,887,887,887,887,887,887,887,887,887,44,887,124,999,999,887,887,887,999,999,887,887,887,887,887,887,213.041617839475,2,9
