CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,JKWGT25,JKWGT26,JKWGT27,JKWGT28,JKWGT29,JKWGT30,JKWGT31,JKWGT32,JKWGT33,JKWGT34,JKWGT35,JKWGT36,JKWGT37,JKWGT38,JKWGT39,JKWGT40,CASEWGT,PSUSTRAT,VERSION
2405978,81,156,1-81-2024-156-05,5,41.308950351,43.865688169,42.365249856,42.825702524,42.352646668,42.809745884,42.594231829,42.594231829,42.594231829,42.594231829,43.524221848,41.648139292,42.904125716,42.264139968,42.594231829,42.594231829,42.594231829,42.594231829,36.895756333,49.928837031,43.281422202,41.928250703,43.505913645,41.714010155,80.607589652,0,43.823008921,41.366273336,42.594231829,42.594231829,42.594231829,42.594231829,42.274168042,42.919179086,42.729741335,42.459579092,42.594231829,42.594231829,42.594231829,42.594231829,42.5942318286,8,9
2405980,26,133,1-26-2024-133-01,1,114.74126773,116.33232069,114.91023279,116.1591508,115.62861972,115.43417716,115.53131663,115.53131663,115.53131663,115.53131663,115.40403186,115.65888248,113.82170118,117.29307249,115.53131663,115.53131663,115.53131663,115.53131663,110.89790041,120.56879156,116.71097037,114.37527092,118.30940964,112.88069839,116.29067238,114.78181343,116.800528,114.28939247,115.53131663,115.53131663,115.53131663,115.53131663,229.32637043,0,115.89886855,115.16608858,115.53131663,115.53131663,115.53131663,115.53131663,115.531316627262,10,9
2405981,22,179,1-22-2024-179-06,6,104.52657563,104.52657563,104.52657563,104.52657563,104.52657563,104.52657563,105.63747776,103.43879523,104.57106549,104.48212361,104.52657563,104.52657563,104.52657563,104.52657563,102.1729599,106.99118202,107.8609928,101.39213682,104.52657563,104.52657563,104.52657563,104.52657563,104.52657563,104.52657563,104.52657563,104.52657563,104.52657563,104.52657563,104.96224568,104.09450733,100.72538878,108.62591343,104.52657563,104.52657563,104.52657563,104.52657563,0,206.24137025,104.6011029,104.45215448,104.526575629748,12,9
2400859,17,26,1-17-2024-026-04,4,72.849056399,73.662018572,72.843809191,73.663455691,72.233474673,74.198261821,73.241653635,73.260717228,73.25157866,73.250758955,0,144.30011811,75.230837077,71.544122383,73.245067063,73.25766217,73.259809269,73.243217795,66.211380074,82.961115244,74.07396997,72.447613956,75.048190677,71.539024982,73.880542316,72.63051695,74.879389401,71.75098419,73.255635758,73.246788303,73.249172338,73.253332647,72.725585781,73.786301193,73.481128272,73.022686975,73.246872777,73.25539473,73.246202798,73.256191295,73.2511684159124,4,9
2405983,22,181,1-22-2024-181-01,1,23.135333805,23.135333805,23.135333805,23.135333805,23.135333805,23.135333805,23.381214735,22.89457051,23.145180944,23.125495041,23.135333805,23.135333805,23.135333805,23.135333805,22.614397523,23.680836143,23.873355248,22.441574465,23.135333805,23.135333805,23.135333805,23.135333805,23.135333805,23.135333805,23.135333805,23.135333805,23.135333805,23.135333805,23.231762602,23.039702198,22.294000143,24.042658548,23.135333805,23.135333805,23.135333805,23.135333805,0,45.648323561,23.151829258,23.11886184,23.1353338048251,12,9
2400860,17,27,1-17-2024-027-04,4,72.849056399,73.662018572,72.843809191,73.663455691,72.233474673,74.198261821,73.241653635,73.260717228,73.25157866,73.250758955,0,144.30011811,75.230837077,71.544122383,73.245067063,73.25766217,73.259809269,73.243217795,66.211380074,82.961115244,74.07396997,72.447613956,75.048190677,71.539024982,73.880542316,72.63051695,74.879389401,71.75098419,73.255635758,73.246788303,73.249172338,73.253332647,72.725585781,73.786301193,73.481128272,73.022686975,73.246872777,73.25539473,73.246202798,73.256191295,73.2511684159124,4,9
2405985,15,231,1-15-2024-231-06,6,0,102.43712112,50.688785235,51.239703417,51.961302341,50.094065162,50.962755484,50.962755484,50.962755484,50.962755484,51.108385459,50.796503731,51.809245548,50.199879026,50.962755484,50.962755484,50.962755484,50.962755484,41.218505478,66.959783597,51.439340961,50.492945891,52.995883465,49.116879145,51.695490552,50.164449455,52.668659852,49.40476331,50.962755484,50.962755484,50.962755484,50.962755484,50.579808503,51.351545396,51.124888655,50.801647413,50.962755484,50.962755484,50.962755484,50.962755484,50.962755484092,1,9
2400615,28,17,1-28-2024-017-06,6,52.51564683,52.51564683,52.51564683,52.51564683,52.51564683,52.51564683,0,102.34226615,51.541463085,53.531186223,52.51564683,52.51564683,52.51564683,52.51564683,51.363079156,53.719933492,54.549574982,50.644108799,52.51564683,52.51564683,52.51564683,52.51564683,52.51564683,52.51564683,52.51564683,52.51564683,52.51564683,52.51564683,52.323952509,52.678932835,53.343244144,51.116836942,52.51564683,52.51564683,52.51564683,52.51564683,54.636592255,50.393362441,49.651291832,56.025731029,52.5156468300851,3,9
2400616,16,18,1-16-2024-018-05,5,31.247249232,33.181237464,32.046263819,32.394563139,32.036730414,32.382493088,32.219472209,32.219472209,32.219472209,32.219472209,32.922942756,31.503821266,0,63.939562926,32.219472209,32.219472209,32.219472209,32.219472209,27.908985437,37.767573404,32.739282291,31.715705397,32.909093918,31.553647834,30.486921387,34.320682764,33.148953683,31.290609947,32.219472209,32.219472209,32.219472209,32.219472209,31.97736698,32.465271433,32.321975403,32.1176171,32.219472209,32.219472209,32.219472209,32.219472209,32.2194722089817,5,9
2400617,16,19,1-16-2024-019-06,6,1001.4228926,1011.4021751,1000.9408128,1011.8196786,1026.0689413,989.19700023,1006.3508459,1006.3508459,1006.3508459,1006.3508459,1009.2265704,1003.0679073,0,1982.5729688,1006.3508459,1006.3508459,1006.3508459,1006.3508459,813.93318433,1322.2408055,1015.7618793,997.07361435,1046.4985978,969.90071287,1020.8200116,990.5868641,1040.0369817,975.5855011,1006.3508459,1006.3508459,1006.3508459,1006.3508459,998.78887213,1014.0281987,1009.5524556,1003.1694786,1006.3508459,1006.3508459,1006.3508459,1006.3508459,1006.3508458628,5,9
2400618,16,20,1-16-2024-020-NM1,21,19.116049449,19.614433496,19.259429451,19.468753265,19.045393275,19.643195643,19.363525665,19.363525665,19.363525665,19.363525665,19.146332867,19.608592781,0,36.026362053,19.363525665,19.363525665,19.363525665,19.363525665,17.985995482,20.875699031,22.725663017,17.162436115,20.135782075,18.67908061,19.078738212,19.756825686,20.029679311,18.774674759,19.363525665,19.363525665,19.363525665,19.363525665,19.218023256,19.511248122,19.425128885,19.302311937,19.363525665,19.363525665,19.363525665,19.363525665,19.3635256654646,5,9
2400619,16,21,1-16-2024-021-NM1,21,61.024682416,62.615687305,61.482398277,62.150628358,60.799124797,62.707505486,61.814707443,61.814707443,61.814707443,61.814707443,61.12135699,62.597041835,0,115.00793136,61.814707443,61.814707443,61.814707443,61.814707443,57.417180527,66.642059435,72.547749575,54.788109654,64.280002495,59.629734953,60.905572742,63.07024975,63.94128777,59.934902745,61.814707443,61.814707443,61.814707443,61.814707443,61.350216162,62.286285842,62.011365069,61.619293201,61.814707443,61.814707443,61.814707443,61.814707443,61.8147074429554,5,9
2400097,19,3,1-19-2024-003-03,3,130.38573886,130.55157729,130.43122173,130.50397207,130.35447316,130.58526954,130.92542002,129.98753718,129.87160941,131.06763636,130.39444863,130.54258259,132.14591971,128.69236901,129.91514399,130.99804094,137.56275131,124.03985444,130.5049296,130.42863256,130.57003654,130.3715485,130.54781249,130.39403504,130.41099855,130.52459804,130.56383127,130.37815453,0,259.76227521,104.2140389,179.852599,130.54484405,130.39162459,130.35933579,130.58049233,134.23329642,126.69100896,131.0601312,129.85731234,130.467157753061,9,9
