CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
2400597,17,20,1-17-2024-020-03,3,2,1,1,1,30.00,9997.00,7,8,9997.00,118.50,14.00,14.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,14.00,14.00,19.00,7,7,7,56.2627107467575,4,9
2402188,17,73,1-17-2024-073-06,6,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,219.648098632459,4,9
2404634,19,61,1-19-2024-061-03,3,2,1,1,0,13.00,9997.00,7,8,9997.00,9997.00,13.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,13.00,9997.00,9997.00,7,7,7,53.0215875094493,9,9
2402375,20,68,1-20-2024-068-03,3,2,1,1,1,9.00,49.00,7,8,8888.00,9.00,9.00,9997.00,62.00,0,7,7,0,8888.00,8888.00,7,8,8888.00,9.00,9.00,9997.00,62.00,0,0,7,46.8545499360671,11,9
2406164,20,146,1-20-2024-146-04,4,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,90.00,90.00,90.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,90.00,90.00,90.00,7,0,7,304.330370561349,11,9
2404016,21,85,1-21-2024-085-02,2,1,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,10.5328526507938,11,9
2405598,21,135,1-21-2024-135-03,3,3,1,1,1,9995.00,9995.00,7,8,9995.00,2.50,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,4.00,9995.00,9997.00,9997.00,7,4,7,319.39289990617,11,9
2401064,22,31,1-22-2024-031-06,6,1,1,1,1,20.00,40.00,7,8,9995.00,9994.00,9994.00,9999.00,9994.00,0,7,7,0,20.00,120.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,1,7,25.2675524846257,12,9
2405493,15,210,1-15-2024-210-05,5,1,1,1,1,54.00,64.00,7,8,54.00,54.00,54.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,54.00,54.00,54.00,9997.00,9997.00,7,4,7,13.6400789963135,1,9
2401434,16,41,1-16-2024-041-03,3,2,1,1,1,9995.00,9997.00,7,8,9997.00,30.00,30.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,30.00,30.00,9997.00,9997.00,7,0,7,209.342329809814,5,9
2403417,59,106,1-59-2024-106-01,1,1,1,1,1,9994.00,9994.00,7,0,9995.00,9995.00,9994.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,0,6,9995.00,9995.00,9994.00,9997.00,9997.00,7,0,7,59.4125100170591,6,9
2401896,48,64,1-48-2024-064-07,7,1,1,1,1,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,4,7,1360.45275911138,12,9
2400949,13,25,1-13-2024-025-02,2,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,32.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,32.00,9997.00,32.00,9997.00,9997.00,7,5,7,9.3110805778853,7,9
2401891,13,51,1-13-2024-051-02,2,3,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,10.2488631638442,7,9
2403114,60,36,1-60-2024-036-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,156.995970867951,8,9
2406004,60,104,1-60-2024-104-06,6,1,1,1,1,17.50,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,17.50,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1686.82934488612,8,9
2402172,62,57,1-62-2024-057-03,3,1,1,1,1,27.00,127.00,7,1,9997.00,9997.00,27.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,7,4,7,481.728882975185,7,9
2403657,62,100,1-62-2024-100-01,1,2,1,1,1,17.00,22.00,7,0,9995.00,23.00,17.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,57.0289701202479,7,9
2403399,22,102,1-22-2024-102-02,2,2,1,6,1,9997.00,9997.00,7,8,9997.00,1180.00,1180.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,1180.00,1180.00,9997.00,9997.00,7,4,7,25.2675524846257,12,9
2403351,25,85,1-25-2024-085-05,5,1,1,1,0,47.00,57.00,7,8,47.00,47.00,47.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,47.00,47.00,9995.00,9997.00,9997.00,7,0,7,40.8391079208227,2,9
2400386,15,12,1-15-2024-012-05,5,2,1,1,0,2.00,42.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,30.00,30.00,0.00,9997.00,9997.00,7,7,7,6.82003949815675,1,9
2403435,18,96,1-18-2024-096-01,1,1,1,1,1,36.00,56.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,1,36.00,56.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,5,7,63.8166126674341,6,9
2401148,20,30,1-20-2024-030-04,4,1,1,1,1,26.00,31.00,7,8,9995.00,39.00,26.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,39.00,9995.00,9997.00,9997.00,0,0,7,402.679247328854,11,9
2405349,15,205,1-15-2024-205-08,8,2,1,1,1,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,0,7,34.8063116712962,1,9
2403792,12,65,1-12-2024-065-10,10,2,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,0,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,0,7,22003.0893968835,9,9
2401332,13,34,1-13-2024-034-03,3,1,1,1,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,0,1,7,335.706007364194,7,9
2400181,59,9,1-59-2024-009-08,8,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,157.411754942879,6,9
2405110,15,196,1-15-2024-196-02,2,1,1,1,0,9997.00,9997.00,7,8,9997.00,142.00,142.00,9997.00,9997.00,7,7,7,7,8888.00,8888.00,1,8,250.00,9997.00,142.00,9997.00,9997.00,7,5,7,13.160978448786,1,9
2402113,22,62,1-22-2024-062-08,8,1,1,1,0,10.00,9995.00,7,1,9995.00,9995.00,9994.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,0,9995.00,9995.00,9994.00,9997.00,9997.00,7,7,7,28.3215946385297,12,9
2405880,77,187,1-77-2024-187-05,5,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,90.6570748528622,9,9
2406043,30,205,1-30-2024-205-02,2,1,1,1,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,19.1643554509332,10,9
2405187,57,158,1-57-2024-158-05,5,2,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,12.4355810516807,1,9
2404938,69,117,1-69-2024-117-04,4,2,1,1,1,9995.00,9997.00,7,8,9997.00,40.00,40.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,40.00,40.00,9997.00,9997.00,0,0,7,104.112066997676,8,9
2403043,77,104,1-77-2024-104-05,5,1,1,1,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,90.6570748528622,9,9
2404824,24,134,1-24-2024-134-06,6,2,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,52.2007608551518,1,9
2403663,77,123,1-77-2024-123-02,2,2,1,3,1,6.00,16.00,7,8,9997.00,9997.00,6.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,83.1566199866033,9,9
2405005,82,141,1-82-2024-141-03,3,2,1,1,1,0.00,0.00,7,0,19.00,19.00,19.00,9997.00,9997.00,0,7,7,0,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,95.2724395487845,1,9
2400124,66,2,1-66-2024-002-04,4,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,8888.00,8888.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,114.973892842,6,9
2402523,66,57,1-66-2024-057-03,3,1,1,1,1,30.00,9997.00,7,8,9997.00,9997.00,17.00,17.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,79.4686416678806,6,9
2403861,67,25,1-67-2024-025-04,4,1,1,1,1,9997.00,9997.00,7,8,13.50,13.50,13.50,13.50,18.50,0,7,7,0,9997.00,9997.00,7,8,13.50,13.50,9997.00,9997.00,9997.00,0,7,7,469.881761761089,7,9
2402603,69,49,1-69-2024-049-02,2,2,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,1,7,7,1,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,7.30201599951961,8,9
2403151,69,63,1-69-2024-063-03,3,2,1,3,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,2,7,24.0868849457621,8,9
2400471,73,12,1-73-2024-012-03,3,2,1,1,1,9995.00,9995.00,7,8,25.00,25.00,25.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9997.00,26.00,9997.00,9997.00,7,5,7,24.7530556281062,3,9
2402040,73,63,1-73-2024-063-03,3,2,1,1,7,9995.00,9995.00,7,0,9995.00,9995.00,0.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,23.5881329232141,3,9
2405267,59,156,1-59-2024-156-02,2,1,1,1,0,9995.00,9995.00,7,8,9995.00,253.00,253.00,253.00,253.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,253.00,253.00,253.00,253.00,7,0,7,48.7900687173874,6,9
2403995,60,54,1-60-2024-054-03,3,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9997.00,9995.00,9997.00,9997.00,7,5,7,252.351417933937,8,9
2402160,62,55,1-62-2024-055-04,4,1,1,1,1,17.00,57.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,17.00,47.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,7,7,7,1788.30992745826,7,9
2403431,62,92,1-62-2024-092-05,5,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,148.944132369298,7,9
2401464,66,30,1-66-2024-030-10,10,1,1,1,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,242.389498710963,6,9
2406036,48,194,1-48-2024-194-02,2,3,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,3,7,74.210049573419,12,9
2404928,54,111,1-54-2024-111-05,5,2,1,1,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9997.00,7,7,7,197.085952214778,9,9
2403468,24,96,1-24-2024-096-05,5,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,24.2721053029394,1,9
2401547,25,35,1-25-2024-035-07,7,2,1,1,1,9995.00,9997.00,7,8,31.00,31.00,31.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,31.00,9997.00,9997.00,0,0,7,531.122940469494,2,9
2404695,30,160,1-30-2024-160-02,2,2,1,1,0,18.00,9997.00,7,8,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,72.00,0.00,9997.00,9997.00,7,7,7,19.7146598979445,10,9
2404947,60,73,1-60-2024-073-02,2,1,1,6,1,57.50,87.50,7,8,9995.00,9995.00,57.50,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,57.50,9997.00,9997.00,7,4,7,34.2089348957855,8,9
2402291,57,48,1-57-2024-048-03,3,3,1,1,1,7.00,107.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,1,7.00,107.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,5,7,110.52437398961,1,9
2405921,69,149,1-69-2024-149-01,1,1,1,1,0,9995.00,9995.00,7,8,9995.00,312.00,312.00,312.00,312.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,312.00,312.00,312.00,312.00,7,0,7,9.82023560759747,8,9
2404919,73,128,1-73-2024-128-06,6,1,1,1,1,33.00,9995.00,7,8,9995.00,46.00,7.00,7.00,7.00,7,7,7,1,33.00,36.00,0,8,9995.00,46.00,7.00,7.00,7.00,7,5,7,117.285282177035,3,9
2401431,76,36,1-76-2024-036-10,10,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,0,7,254.03695808766,3,9
2403173,77,108,1-77-2024-108-02,2,1,1,1,1,1.50,9995.00,7,8,9995.00,1.50,1.50,9997.00,9997.00,1,7,7,0,9995.00,9995.00,7,8,9995.00,1.50,1.50,9997.00,9997.00,7,4,7,83.1566199866033,9,9
2404183,77,136,1-77-2024-136-05,5,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,90.6570748528622,9,9
2405032,77,161,1-77-2024-161-05,5,1,1,1,1,72.00,112.00,7,0,0.00,84.00,61.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,90.6570748528622,9,9
2405418,79,103,1-79-2024-103-04,4,1,1,1,0,25.00,31.00,7,8,9995.00,28.00,25.00,29.00,25.00,7,7,7,1,25.00,31.00,0,8,9995.00,28.00,25.00,29.00,25.00,7,5,7,103.687310341295,8,9
2404859,29,74,1-29-2024-074-06,6,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,1928.26533178592,2,9
2400973,30,31,1-30-2024-031-02,2,2,1,1,0,33.00,133.00,7,8,9995.00,9995.00,17.00,17.00,17.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,17.00,17.00,17.00,7,0,7,16.6145707079083,10,9
2404087,33,74,1-33-2024-074-04,4,2,1,1,1,9995.00,9995.00,7,0,9995.00,9995.00,8.00,9997.00,9995.00,0,7,7,0,9995.00,9995.00,1,0,8.00,8.00,9995.00,9997.00,9995.00,7,5,7,553.660018383497,12,9
2404711,25,125,1-25-2024-125-NM1,21,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,55.4169403670828,2,9
2400523,26,11,1-26-2024-011-06,6,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,28.00,28.00,28.00,9997.00,9997.00,7,7,7,689.488079747103,10,9
2401333,26,35,1-26-2024-035-01,1,2,1,1,1,17.00,27.00,7,8,9997.00,17.00,17.00,9997.00,9997.00,7,7,7,1,17.00,27.00,7,8,9997.00,17.00,17.00,9997.00,9997.00,7,3,7,37.8344754262411,10,9
2403110,27,100,1-27-2024-100-06,6,1,1,1,0,23.00,123.00,7,8,9995.00,9995.00,9.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9.00,9997.00,9997.00,7,0,7,42.4506543066445,3,9
2404975,27,155,1-27-2024-155-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,5,7,18.7327308831734,3,9
2401219,59,40,1-59-2024-040-07,7,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,1,7,388.410502496422,6,9
2403775,59,117,1-59-2024-117-04,4,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,568.619671044969,6,9
2405131,62,151,1-62-2024-151-04,4,2,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1765.71659697756,7,9
2400804,66,13,1-66-2024-013-06,6,1,1,3,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9994.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,124.972344097308,6,9
2404269,30,149,1-30-2024-149-05,5,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,25.0922001614674,10,9
2400706,31,11,1-31-2024-011-06,6,1,1,3,1,19.00,22.00,7,8,9995.00,19.00,19.00,24.00,19.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,19.00,19.00,24.00,19.00,7,0,7,238.979638420053,6,9
2401574,32,58,1-32-2024-058-05,5,1,1,3,0,13.00,9997.00,7,8,9995.00,13.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,13.00,9995.00,9997.00,9997.00,7,4,7,32.1941835787257,7,9
2402959,33,49,1-33-2024-049-02,2,1,1,3,0,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9995.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9997.00,9995.00,9997.00,0,4,7,23.2460633538017,12,9
2403051,48,100,1-48-2024-100-08,8,1,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,2,7,180.20989511901,12,9
2402961,81,63,1-81-2024-063-02,2,3,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9999.00,9995.00,7,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9999.00,9995.00,7,7,7,19.0849903848337,8,9
2403415,81,79,1-81-2024-079-02,2,2,1,3,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,19.0849903848337,8,9
2403229,14,53,1-14-2024-053-03,3,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,400.274020463203,8,9
2404138,29,56,1-29-2024-056-06,6,1,1,4,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,899.856995505387,2,9
2404269,30,149,1-30-2024-149-05,5,1,1,4,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,25.0922001614674,10,9
2402959,33,49,1-33-2024-049-02,2,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,23.2460633538017,12,9
2401943,16,55,1-16-2024-055-02,2,2,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,15.1092509057653,5,9
2400485,16,15,1-16-2024-015-03,3,1,1,1,1,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,4,7,112.722559097346,5,9
2405364,10,105,1-10-2024-105-06,6,1,1,1,1,9995.00,9995.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,0,7,607.531493687446,4,9
2400478,11,12,1-11-2024-012-02,2,1,1,1,0,40.00,42.00,7,8,9995.00,40.00,40.00,45.00,40.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,40.00,40.00,45.00,40.00,7,0,7,30.7614595081659,8,9
2405251,17,172,1-17-2024-172-07,7,1,1,1,1,6.50,156.50,7,8,9997.00,256.50,6.50,6.50,11.50,1,7,7,0,9997.00,9997.00,7,8,9997.00,256.50,9997.00,9997.00,9997.00,0,4,7,377.569473228924,4,9
2406163,17,202,1-17-2024-202-03,3,2,1,1,1,26.00,66.00,7,8,8888.00,36.00,26.00,9997.00,8888.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,36.00,26.00,9997.00,31.00,7,0,7,56.2627107467575,4,9
2405151,62,154,1-62-2024-154-01,1,2,1,6,1,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9995.00,9995.00,0,8,7,7,9995.00,9995.00,1,6,9995.00,9995.00,9995.00,9995.00,9995.00,0,4,7,69.8075005283482,7,9
2406024,73,150,1-73-2024-150-06,6,1,1,1,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,1,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,192.446977093304,3,9
2405431,69,135,1-69-2024-135-05,5,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,16.5467329701507,8,9
2400330,30,11,1-30-2024-011-04,4,1,1,1,1,39.00,189.00,7,1,9995.00,9995.00,39.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,0,9995.00,9995.00,39.00,9997.00,9997.00,8,4,7,687.170044972848,10,9
2405717,52,56,1-52-2024-056-03,3,1,1,1,1,37.50,9995.00,7,0,9995.00,9995.00,9994.00,9997.00,9997.00,7,7,7,7,37.50,9995.00,7,0,9995.00,9995.00,9994.00,9997.00,9997.00,7,7,7,84.9706344483022,12,9
2404443,20,111,1-20-2024-111-06,6,2,1,1,1,14.00,114.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,0,7,4054.83801603088,11,9
2404360,26,109,1-26-2024-109-05,5,2,1,1,1,26.00,30.00,7,8,9997.00,9997.00,26.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,29.00,26.00,26.00,9997.00,9997.00,7,7,7,110.527705742068,10,9
2405339,27,167,1-27-2024-167-09,9,1,1,1,0,9.00,49.00,7,0,0.00,0.00,0.00,0.00,9997.00,0,7,7,0,0.00,0.00,1,1,0.00,0.00,0.00,0.00,9997.00,7,7,7,190.105427667502,3,9
2403610,28,108,1-28-2024-108-10,10,1,1,1,1,21.00,24.00,7,8,8888.00,9997.00,21.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,8888.00,9997.00,21.00,9997.00,9997.00,7,7,7,1985.20441268766,3,9
2406252,13,86,1-13-2024-086-02,2,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,21.5495974710284,7,9
2402508,21,51,1-21-2024-051-01,1,1,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,27.0964164405186,11,9
2403798,69,81,1-69-2024-081-02,2,2,1,1,1,9.00,14.00,7,0,9995.00,9995.00,8.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,8.00,9997.00,9997.00,8,4,7,7.43080811052425,8,9
2400873,11,20,1-11-2024-020-03,3,1,1,1,1,28.00,38.00,7,0,0.00,0.00,4.00,4.00,9997.00,0,7,7,1,20.00,30.00,0,0,0.00,0.00,4.00,4.00,9997.00,7,7,7,45.0595330598255,8,9
