CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
2403795,54,93,1-54-2024-093-10,10,1,1,1,Event Record 1,99,24976,0,97,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1189.62641500618,9,9
2403788,67,23,1-67-2024-023-03,3,2,1,2,1st Prior Event,1,1918,0,97,9997.0000,1,9997.0000,-22.1000,221.0000,997.0000,9997.0000,107.371301457247,7,9
2403798,69,81,1-69-2024-081-02,2,2,1,1,EVENT 1,1,1965,0,1,0.0000,1,67.5000,-49.0000,67.5000,2.0000,20.0000,7.43080811052425,8,9
2403805,19,48,1-19-2024-048-04,4,1,1,1,Record 1,1,27454,0,1,9997.0000,1,90.0000,-2.0000,164.0000,7.0000,88.0000,265.856512039886,9,9
2403825,52,40,1-52-2024-040-04,4,1,1,1,Event Record 1,97,7059,0,1,9997.0000,1,9997.0000,-11.2700,148.0000,9.6600,134.0000,190.197325229234,12,9
2403824,14,68,1-14-2024-068-03,3,2,1,3,2nd Prior Event,2,3096,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,364.189516222934,8,9
2403824,14,68,1-14-2024-068-03,3,3,1,4,3rd Prior Event,2,6355,0,97,9997.0000,1,9997.0000,-25.1000,159.5000,997.0000,9997.0000,364.189516222934,8,9
2403826,32,125,1-32-2024-125-02,2,4,1,1,Most Recent Event - Non-Deployment,2,750,0,2,3.0000,1,9997.0000,15.0000,26.0000,15.0000,26.0000,37.259655830375,7,9
2403823,27,121,1-27-2024-121-04,4,1,1,1,Second Record,1,6082,0,1,9997.0000,1,290.0000,-11.0000,9997.0000,997.0000,9997.0000,74.4923275366099,3,9
2403839,82,97,1-82-2024-097-03,3,2,1,1,Event Record 1,1,7081,0,1,9997.0000,1,122.5000,-11.0000,150.0000,12.0000,107.5000,165.718700888288,1,9
2403844,30,136,1-30-2024-136-03,3,2,1,2,1st Prior Event,1,10615,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,298.263643019881,10,9
2403848,62,105,1-62-2024-105-05,5,1,1,2,Event Record 2,1,7513,0,1,9997.0000,1,9997.0000,-45.0000,300.0000,10.0000,285.0000,63.3169379609733,7,9
2403859,77,130,1-77-2024-130-01,1,2,1,2,Rollover,1,70,1,97,6.2970,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,141.400970265386,9,9
2403859,77,130,1-77-2024-130-01,1,2,1,5,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,141.400970265386,9,9
2403849,62,106,1-62-2024-106-NM1,21,1,1,3,2nd Prior Event,97,24290,0,1,0.0000,1,9997.0000,-9.0000,152.0000,2.0000,142.0000,41.0383325582026,7,9
2403846,81,93,1-81-2024-093-03,3,2,1,1,Most Recent Event,1,999997,7,97,0.0110,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1224.05256267546,8,9
2403850,62,107,1-62-2024-107-03,3,1,1,2,Record 2,1,2019,0,1,0.0000,1,90.0000,24.0000,90.0000,-6.0000,295.0000,533.882324250421,7,9
2403850,62,107,1-62-2024-107-03,3,1,1,5,Record 5,97,1461,0,1,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,533.882324250421,7,9
2403863,48,124,1-48-2024-124-03,3,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-8.3000,9997.0000,997.0000,9997.0000,192.139655150175,12,9
2403882,69,83,1-69-2024-083-04,4,1,1,1,Side Crash,1,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,89.8384928002341,8,9
2403883,69,84,1-69-2024-084-04,4,2,1,2,Event Record 2,1,3252,0,1,9997.0000,1,95.0000,26.0000,120.0000,1.0000,90.0000,89.8384928002341,8,9
2403884,69,85,1-69-2024-085-04,4,1,1,1,Event Record 1,1,12742,0,1,9997.0000,1,9997.0000,-14.4900,196.0000,-3.2200,168.0000,89.8384928002341,8,9
2403884,69,85,1-69-2024-085-04,4,2,1,1,Event Record 1,2,10812,0,1,9997.0000,1,9997.0000,-21.0000,300.0000,-3.0000,90.0000,89.8384928002341,8,9
2403862,54,94,1-54-2024-094-08,8,2,1,1,Event 1,97,11616,0,1,9997.0000,1,100.0000,-9.6600,100.0000,0.0000,100.0000,219.476834805587,9,9
2403894,25,102,1-25-2024-102-03,3,2,1,1,Most Recent Event - Non-Deployment Event,95,4413,0,2,1.0000,1,9997.0000,-44.0000,278.0000,18.0000,244.0000,266.279947571518,2,9
2403896,59,118,1-59-2024-118-06,6,2,1,3,Record 3,1,14815,0,1,0.0000,1,9997.0000,30.0000,132.5000,-1.0000,285.0000,351.838762652549,6,9
2403898,28,119,1-28-2024-119-10,10,1,1,1,Event Record 1,1,21389,0,1,9997.0000,1,9997.0000,-6.4400,132.0000,0.0000,20.0000,80.5683609045318,3,9
2403901,32,126,1-32-2024-126-02,2,2,1,1,Event Record 1,1,13442,0,1,9997.0000,1,9997.0000,-16.1000,122.0000,17.7100,100.0000,36.3666949251999,7,9
2403906,30,139,1-30-2024-139-05,5,2,1,1,First Record,1,8110,0,1,0.0000,1,92.5000,-54.0000,9997.0000,997.0000,9997.0000,43.417190088088,10,9
2403903,27,122,1-27-2024-122-04,4,2,1,2,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,280.886166758973,3,9
2403919,30,138,1-30-2024-138-06,6,2,1,1,EVENT 1,1,12600,0,97,9997.0000,1,299.0000,-29.0000,278.0000,10.0000,79.0000,1365.14512173886,10,9
2403910,82,101,1-82-2024-101-02,2,2,1,1,Rollover,1,1209,1,97,0.3865,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,23.9814262485552,1,9
2403910,82,101,1-82-2024-101-02,2,2,1,4,Frontal/Rear/Side Crash,1,1209,1,97,2.2645,7,9997.0000,-33.6000,91.5000,997.0000,9997.0000,23.9814262485552,1,9
2403910,82,101,1-82-2024-101-02,2,2,1,7,Frontal/Rear/Side Crash,1,1209,0,97,0.0245,7,9997.0000,-32.5000,150.0000,997.0000,9997.0000,23.9814262485552,1,9
2403937,59,120,1-59-2024-120-05,5,1,1,2,1st Prior Event,95,18256,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,100.475910570053,6,9
2403937,59,120,1-59-2024-120-05,5,1,1,5,4th Prior Event,95,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,100.475910570053,6,9
2403947,67,26,1-67-2024-026-05,5,1,1,2,Event Record 2,97,15615,0,2,9997.0000,1,9997.0000,-17.7100,192.0000,16.1000,96.0000,86.1825468840406,7,9
2403949,48,126,1-48-2024-126-08,8,1,1,2,1st Prior Event,1,16143,0,97,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,96.1411607504999,12,9
2403952,54,95,1-54-2024-095-05,5,1,1,1,EVENT 1,1,12511,0,1,0.0000,1,295.0000,-53.0000,295.0000,9.0000,127.5000,144.976226836895,9,9
2403969,69,87,1-69-2024-087-09,9,2,1,1,Most Recent Event,1,20836,0,97,9997.0000,1,9997.0000,-9.7000,97.0000,997.0000,9997.0000,422.536777767683,8,9
2403969,69,87,1-69-2024-087-09,9,2,1,4,3rd Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,422.536777767683,8,9
2403966,12,72,1-12-2024-072-04,4,1,1,1,Impact Event Record 1,1,408,0,1,9997.0000,1,110.0000,-15.0000,110.0000,-4.0000,70.0000,852.936405009971,9,9
2403981,19,51,1-19-2024-051-01,1,1,1,3,2nd Prior Event,1,9939,0,97,0.0065,7,9997.0000,-45.0000,126.0000,997.0000,9997.0000,49.8247383260155,9,9
2403983,57,102,1-57-2024-102-06,6,1,1,1,Most Recent Event - Non-Deployment,2,12171,0,1,9997.0000,1,9997.0000,-1.0000,98.0000,-19.0000,172.0000,252.677492845916,1,9
2403985,27,124,1-27-2024-124-06,6,1,1,1,Event Record 1,1,38814,0,1,9997.0000,1,9997.0000,-22.5400,216.0000,1.6100,100.0000,172.570486288372,3,9
2403984,27,123,1-27-2024-123-02,2,2,1,2,1st Prior Event,3,461,0,97,1.0305,7,9997.0000,-6.0000,262.5000,-20.0000,264.0000,17.0270955559146,3,9
2403989,24,112,1-24-2024-112-06,6,1,1,1,Most Recent Event,1,35486,0,1,9997.0000,1,9997.0000,-26.0000,140.0000,4.0000,108.0000,392.704603384986,1,9
2403998,25,103,1-25-2024-103-NM1,21,1,1,1,Non-Deployment,3,23699,1,97,9997.0000,1,9997.0000,-14.8442,107.5000,997.0000,9997.0000,55.4169403670828,2,9
2403995,60,54,1-60-2024-054-03,3,1,1,1,Event Record 1,97,12914,0,1,9997.0000,1,9997.0000,-5.0000,77.5000,-9.0000,65.0000,252.351417933937,8,9
2404003,76,105,1-76-2024-105-03,3,1,1,3,Side Crash Record 3,95,4226,1,1,9997.0000,1,9997.0000,-11.0000,122.5000,12.0000,102.5000,71.5495535595937,3,9
2404011,52,43,1-52-2024-043-02,2,1,1,1,Frontal/Rear/Side Crash,5,6956,0,97,9997.0000,7,9997.0000,11.3000,178.0000,997.0000,9997.0000,21.737445977484,12,9
2404011,52,43,1-52-2024-043-02,2,1,1,4,Frontal/Rear/Side Crash,2,6956,0,97,9997.0000,7,9997.0000,-59.0000,116.0000,997.0000,9997.0000,21.737445977484,12,9
2404011,52,43,1-52-2024-043-02,2,1,1,7,Side Crash,97,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,21.737445977484,12,9
2404013,28,126,1-28-2024-126-09,9,1,1,1,Deployment,4,16405,0,97,0.6000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,84.0814352883391,3,9
2403934,82,103,1-82-2024-103-05,5,1,1,4,3rd Prior Event,1,9550,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,23.9814262485552,1,9
2404031,69,89,1-69-2024-089-03,3,2,1,4,Rollover Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,32.320569153545,8,9
2404035,66,82,1-66-2024-082-06,6,1,1,2,Record 2,2,15901,0,2,4.0400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,124.972344097308,6,9
2404036,21,86,1-21-2024-086-08,8,1,1,2,Non-Deployment,1,42846,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,359.511512233548,11,9
2404037,62,112,1-62-2024-112-04,4,1,1,1,EVENT 1,1,3004,0,1,0.0000,1,190.0000,17.0000,190.0000,-3.0000,300.0000,1828.44209322658,7,9
2404044,11,124,1-11-2024-124-03,3,1,1,2,1st Prior Event,1,2387,0,1,9995.0000,1,9997.0000,-22.0000,216.0000,-4.0000,68.0000,72.7397637397295,8,9
2404056,77,133,1-77-2024-133-02,2,1,1,1,Rollover,4,6350,1,97,2.5900,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,83.1566199866033,9,9
2404056,77,133,1-77-2024-133-02,2,1,1,4,Frontal/Rear/Side Crash,3,6350,1,97,0.0475,7,9997.0000,2.2000,115.0000,997.0000,9997.0000,83.1566199866033,9,9
2404056,77,133,1-77-2024-133-02,2,1,1,7,Frontal/Rear/Side Crash,2,6350,1,97,0.9585,7,9997.0000,-17.9000,298.5000,997.0000,9997.0000,83.1566199866033,9,9
2404056,77,133,1-77-2024-133-02,2,1,1,10,Frontal/Rear/Side Crash,1,6350,0,97,0.0515,7,9997.0000,-27.0000,299.5000,997.0000,9997.0000,83.1566199866033,9,9
2404059,67,28,1-67-2024-028-04,4,2,1,2,Second Record,97,14695,0,1,9997.0000,1,9997.0000,-9.0000,120.0000,997.0000,9997.0000,420.22869156482,7,9
2404080,54,97,1-54-2024-097-02,2,1,1,3,Side Crash,2,999997,7,97,0.6770,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,132.981711816027,9,9
2404080,54,97,1-54-2024-097-02,2,1,1,6,Side Crash,1,999997,7,97,0.1195,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,132.981711816027,9,9
2404080,54,97,1-54-2024-097-02,2,1,1,9,Side Crash,1,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,132.981711816027,9,9
2404072,18,111,1-18-2024-111-03,3,1,1,2,1st Prior Event,2,2362,1,2,1.2400,1,9997.0000,-1.0000,148.0000,5.0000,268.0000,71.973811785793,6,9
2404082,12,73,1-12-2024-073-09,9,2,1,1,Non-Deployment,2,28050,0,97,9997.0000,1,9997.0000,-3.5259,205.0000,997.0000,9997.0000,325.152652942967,9,9
2404091,17,131,1-17-2024-131-06,6,2,1,1,Event Record 1,1,3080,0,1,9997.0000,1,9997.0000,-17.0000,300.0000,19.0000,110.0000,80.5149195556731,4,9
2404086,69,93,1-69-2024-093-07,7,1,1,2,Event Record 2,1,10877,0,1,9997.0000,1,212.5000,-2.0000,135.0000,12.0000,255.0000,465.269037606198,8,9
2404097,66,83,1-66-2024-083-06,6,4,1,1,Most Recent Event,3,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,182.104571303011,6,9
2404108,60,58,1-60-2024-058-02,2,2,1,3,Side Crash,99,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,34.2089348957855,8,9
2400257,82,8,1-82-2024-008-06,6,2,1,1,Most Recent Event,1,17846,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,194.188153888718,1,9
2400264,16,7,1-16-2024-007-05,5,1,1,2,Event Record 2,5,7670,0,2,9997.0000,1,9997.0000,-12.8800,196.0000,-1.6100,16.0000,76.4760312858943,5,9
2400208,11,4,1-11-2024-004-07,7,1,1,3,Record 3,95,7721,0,3,0.0400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,657.057558003413,8,9
2400196,30,5,1-30-2024-005-03,3,1,1,3,Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,-0.7000,9997.0000,997.0000,9997.0000,118.941169354752,10,9
2400277,77,7,1-77-2024-007-03,3,1,1,1,Most Recent Event - Non-Deployment,1,3265,0,2,1.1000,1,9997.0000,-13.0000,284.0000,-10.0000,222.0000,65.1275025618817,9,9
2400279,77,9,1-77-2024-009-08,8,1,1,1,Most Recent Event,1,13671,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,102.349519441103,9,9
2400274,62,10,1-62-2024-010-09,9,2,1,1,Deployment,1,36672,0,97,9997.0000,1,9997.0000,-33.0211,247.5000,997.0000,9997.0000,2924.41234542523,7,9
2400275,62,11,1-62-2024-011-01,1,1,1,1,Most Recent Event,1,8662,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.4790764290765,7,9
2400275,62,11,1-62-2024-011-01,1,1,1,4,3rd Prior Event,97,8176,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.4790764290765,7,9
2400282,59,11,1-59-2024-011-02,2,1,1,1,Most Recent Event,1,7149,0,1,9995.0000,1,9997.0000,-13.0000,94.0000,1.0000,84.0000,48.7900687173874,6,9
2400283,59,12,1-59-2024-012-04,4,1,1,2,Record 2,1,8092,0,2,9997.0000,1,194.0000,-22.0000,194.0000,4.0000,102.0000,133.446453331706,6,9
2400289,13,5,1-13-2024-005-03,3,2,1,3,Record 3,1,7028,0,3,9997.0000,1,118.0000,-33.0000,118.0000,-2.0000,84.0000,411.723945645397,7,9
2400290,13,6,1-13-2024-006-02,2,2,1,2,1st Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,9.13287494953795,7,9
2400290,13,6,1-13-2024-006-02,2,2,1,5,4th Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,9.13287494953795,7,9
2400296,18,8,1-18-2024-008-06,6,1,1,1,Event Record 1,1,20752,0,1,9997.0000,1,9997.0000,27.3700,160.0000,-3.2200,144.0000,66.0930169005829,6,9
2400321,19,8,1-19-2024-008-05,5,1,1,2,Event Record 2,2,9078,0,2,0.8000,1,157.5000,9.0000,112.5000,18.0000,157.5000,49.1552833588875,9,9
2400323,12,8,1-12-2024-008-04,4,1,1,2,1st Prior Event,95,6494,1,3,9995.0000,1,9997.0000,-6.0000,298.0000,0.0000,300.0000,272.072310301009,9,9
2400334,77,11,1-77-2024-011-06,6,2,1,1,Most Recent Event,95,7383,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,329.081744532079,9,9
2400330,30,11,1-30-2024-011-04,4,1,1,1,EVENT 1,1,2678,0,1,0.0000,1,115.0000,-21.0000,115.0000,-9.0000,95.0000,687.170044972848,10,9
2400342,25,6,1-25-2024-006-03,3,3,1,3,Frontal/Rear/Side Crash,2,2268,0,97,0.0315,7,9997.0000,-18.5000,95.0000,997.0000,9997.0000,123.15049611068,2,9
2400356,76,9,1-76-2024-009-07,7,1,1,3,2nd Prior Event - Deployment,3,10350,0,2,0.2000,1,9997.0000,-2.0000,106.0000,-5.0000,156.0000,72.7960942583928,3,9
2400368,57,7,1-57-2024-007-06,6,2,1,1,Most Recent Event,1,18993,0,97,9997.0000,1,9997.0000,-10.2000,141.5000,997.0000,9997.0000,292.912717603309,1,9
2400376,27,12,1-27-2024-012-03,3,1,1,2,1st Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,6.6000,9997.0000,997.0000,9997.0000,11.8514312322575,3,9
2400376,27,12,1-27-2024-012-03,3,2,1,1,First Record,1,4577,0,1,9997.0000,1,195.0000,-20.0000,9997.0000,997.0000,9997.0000,11.8514312322575,3,9
2400377,27,13,1-27-2024-013-06,6,1,1,2,1st Prior Event,1,10779,0,97,9997.0000,1,9997.0000,-37.5000,298.5000,997.0000,9997.0000,61.805879129382,3,9
2400390,26,6,1-26-2024-006-02,2,3,1,2,1st Prior Event,3,4594,0,97,0.0025,7,9997.0000,-76.8000,214.0000,997.0000,9997.0000,21.1529220587709,10,9
2400399,16,12,1-16-2024-012-05,5,1,1,1,Event Record 1,97,15205,0,1,9997.0000,1,9997.0000,-17.7100,220.0000,0.0000,106.0000,15.6592746300539,5,9
2400403,31,6,1-31-2024-006-08,8,1,1,1,Event Record 1,1,12104,0,1,9997.0000,1,9997.0000,-9.6600,96.0000,-1.6100,22.0000,222.937813489072,6,9
2400410,21,9,1-21-2024-009-08,8,1,1,1,Most Recent Event,1,999997,7,97,9997.0000,1,9997.0000,-27.3000,9997.0000,997.0000,9997.0000,70.3079544036467,11,9
2400414,16,13,1-16-2024-013-06,6,2,1,1,Event Record 1,1,11228,0,1,9997.0000,1,75.0000,-35.0000,75.0000,3.0000,77.5000,405.229056944154,5,9
2400416,33,4,1-33-2024-004-07,7,1,1,1,Most Recent Event,1,10653,0,97,9997.0000,1,9997.0000,-16.3000,157.0000,997.0000,9997.0000,340.191805857762,12,9
2400416,33,4,1-33-2024-004-07,7,1,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,340.191805857762,12,9
2400411,27,15,1-27-2024-015-06,6,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,41.6891280851768,3,9
2400441,48,19,1-48-2024-019-06,6,1,1,1,Event Record 1,1,8805,0,1,9997.0000,1,112.5000,-32.0000,115.0000,18.0000,100.0000,331.155309276651,12,9
2400446,62,13,1-62-2024-013-01,1,1,1,1,First Record,1,10348,0,1,0.0000,1,9997.0000,-9.4200,67.0000,997.0000,9997.0000,59.5483306771287,7,9
2400438,13,9,1-13-2024-009-06,6,1,1,1,First Record,1,17432,0,1,9997.0000,1,9997.0000,-15.0000,300.0000,997.0000,9997.0000,1232.50475036611,7,9
2400427,62,14,1-62-2024-014-03,3,1,1,1,"Record 1, Most Recent",1,7049,0,1,9997.0000,1,140.0000,-32.0000,290.0000,12.0000,100.0000,402.933322817671,7,9
2400427,62,14,1-62-2024-014-03,3,2,1,5,Record 5,97,3884,0,1,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,402.933322817671,7,9
2400450,12,11,1-12-2024-011-03,3,1,1,1,Frontal/Rear/Side Crash,7,5395,1,97,0.2450,7,9997.0000,-19.9000,297.0000,997.0000,9997.0000,164.057323491007,9,9
2400450,12,11,1-12-2024-011-03,3,1,1,4,Side Crash,5,999997,7,97,0.1600,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,164.057323491007,9,9
2400450,12,11,1-12-2024-011-03,3,1,1,7,Side Crash,4,999997,7,97,0.7525,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,164.057323491007,9,9
2400428,62,15,1-62-2024-015-03,3,1,1,2,Rollover,1,7156,0,97,0.0020,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,402.933322814975,7,9
2400428,62,15,1-62-2024-015-03,3,1,1,5,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,402.933322814975,7,9
2400466,17,16,1-17-2024-016-07,7,1,1,2,Event Record 2,1,16547,0,2,9997.0000,1,9997.0000,-14.4900,182.0000,0.0000,66.0000,294.521780483511,4,9
2400468,30,14,1-30-2024-014-03,3,1,1,1,Event Record 1,1,10051,0,1,9997.0000,1,125.0000,-42.0000,127.5000,21.0000,125.0000,244.56972649451,10,9
2400436,54,18,1-54-2024-018-09,9,2,1,1,EVENT 1,1,15494,0,1,0.0000,1,147.5000,-14.0000,127.5000,-3.0000,205.0000,117.274582131211,9,9
2400479,24,8,1-24-2024-008-06,6,1,1,1,Event Record 1,1,12070,0,1,9997.0000,1,9997.0000,-14.4900,132.0000,4.8300,98.0000,177.603839279044,1,9
2400486,16,16,1-16-2024-016-03,3,1,1,2,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,112.722559063275,5,9
2400490,25,8,1-25-2024-008-03,3,1,1,5,4th Prior Event,97,999997,7,97,0.3585,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,168.492584658142,2,9
2400493,24,9,1-24-2024-009-03,3,1,1,5,Rollover,1,53,0,97,0.0420,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,57.0773068448119,1,9
2400499,52,5,1-52-2024-005-09,9,2,1,2,1st Prior Event,1,999997,7,97,9997.0000,1,9997.0000,-9.9000,9997.0000,997.0000,9997.0000,203.384126194142,12,9
2400476,11,10,1-11-2024-010-03,3,1,1,1,Rollover,1,4632,0,97,0.0375,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,177.14570109594,8,9
2400476,11,10,1-11-2024-010-03,3,1,1,4,Rollover,97,650,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,177.14570109594,8,9
2400545,81,14,1-81-2024-014-02,2,1,1,1,Most Recent Event,95,5954,0,2,0.0000,1,9997.0000,-7.0000,98.0000,4.0000,34.0000,28.5268950366683,8,9
2400547,59,19,1-59-2024-019-04,4,1,1,2,1st Prior Event,1,15460,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,105.325659634205,6,9
2400549,59,21,1-59-2024-021-04,4,1,1,2,Impact Event Record 2,2,835,0,2,9997.0000,1,255.0000,-74.0000,255.0000,22.0000,180.0000,105.325659634205,6,9
2400565,48,21,1-48-2024-021-03,3,1,1,1,Record 1,1,4541,0,1,9997.0000,1,116.0000,-7.0000,116.0000,-2.0000,36.0000,54.9604072040948,12,9
2400571,73,19,1-73-2024-019-06,6,2,1,1,Most Recent Event,95,12003,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,37.0946854309253,3,9
2400571,73,19,1-73-2024-019-06,6,2,1,4,3rd Prior Event,95,12003,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,37.0946854309253,3,9
2400559,62,18,1-62-2024-018-03,3,1,1,2,1st Prior Event - Non-Deployment,2,1718,1,1,9995.0000,1,9997.0000,-8.0000,118.0000,16.0000,298.0000,666.028503256452,7,9
2400557,62,16,1-62-2024-016-04,4,2,1,1,Side Crash,95,999997,7,97,0.0980,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2472.48073760357,7,9
2400557,62,16,1-62-2024-016-04,4,2,1,4,Side Crash,95,999997,7,97,0.4080,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2472.48073760357,7,9
2400557,62,16,1-62-2024-016-04,4,2,1,7,Side Crash,1,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2472.48073760357,7,9
2400552,10,9,1-10-2024-009-06,6,1,1,1,Event Record 1,1,8172,0,1,9997.0000,1,9997.0000,-35.0000,105.0000,-17.0000,80.0000,892.611193551112,4,9
2400593,48,24,1-48-2024-024-09,9,1,1,1,Non-Deployment,1,32042,0,97,9997.0000,7,9997.0000,-0.8372,27.5000,997.0000,9997.0000,283.62368724658,12,9
2400582,30,19,1-30-2024-019-03,3,2,1,2,Frontal/Rear/Side Crash,1,3174,0,97,9995.0000,7,9997.0000,-21.8000,74.0000,997.0000,9997.0000,421.925490231688,10,9
2400614,28,16,1-28-2024-016-03,3,1,1,1,Impact Event Record 1,1,283,0,1,9997.0000,1,142.5000,-26.0000,142.5000,-3.0000,70.0000,28.3089754479373,3,9
2400615,28,17,1-28-2024-017-06,6,1,1,3,Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,19.4000,9997.0000,997.0000,9997.0000,52.5156468300851,3,9
2400615,28,17,1-28-2024-017-06,6,2,1,1,First Record,1,7930,0,1,9997.0000,1,9997.0000,-12.0000,140.0000,997.0000,9997.0000,52.5156468300851,3,9
2400617,16,19,1-16-2024-019-06,6,2,1,1,Event Record 1,97,10061,0,1,9997.0000,1,9997.0000,-32.2000,256.0000,-6.4400,250.0000,1006.3508458628,5,9
2400623,25,13,1-25-2024-013-03,3,2,1,1,Event 1,1,5397,0,1,0.0000,1,297.5000,-18.0000,297.5000,0.0000,90.0000,91.2305084010372,2,9
2400624,25,14,1-25-2024-014-05,5,2,1,2,Event Record 2,2,5986,1,2,1.5000,1,217.5000,-29.0000,217.5000,-1.0000,100.0000,39.3581661506128,2,9
2400629,76,18,1-76-2024-018-06,6,1,1,3,Rollover Record 3,95,12385,0,1,9997.0000,1,9997.0000,-4.0000,297.5000,997.0000,9997.0000,69.290638741677,3,9
2400628,76,17,1-76-2024-017-09,9,1,1,1,EVENT 1,2,13463,0,1,0.0000,1,190.0000,-6.0000,190.0000,9.0000,185.0000,94.1839114302948,3,9
2400632,52,7,1-52-2024-007-06,6,1,1,1,Event Record 1,1,10628,0,1,9997.0000,1,9997.0000,-6.4400,128.0000,-8.0500,128.0000,65.0868095156168,12,9
2400632,52,7,1-52-2024-007-06,6,2,1,1,Deployment,1,38284,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,65.0868095156168,12,9
2400626,76,15,1-76-2024-015-03,3,1,1,3,Rollover Record 3,95,7389,0,1,9997.0000,1,9997.0000,-12.0000,300.0000,997.0000,9997.0000,71.5495535595937,3,9
2400626,76,15,1-76-2024-015-03,3,2,1,1,Record 1,1,7108,0,1,9997.0000,1,146.0000,-35.0000,146.0000,15.0000,62.0000,71.5495535595937,3,9
