CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
2403147,21,65,1-21-2024-065-01,1,1,LR,998,Scephp mk667,P215/70R14,133A1RCTC3723,8,0,1,33.6427215456226,11,9
2403147,21,65,1-21-2024-065-01,1,1,LF,998,Scephp mk667,P215/70R14,133A1RCTC3723,8,1,1,33.6427215456226,11,9
2401155,24,26,1-24-2024-026-03,3,1,LF,998,Unknown,P215/45R17,BCRN 1HL 4322,4,0,1,37.5833593561642,1,9
2401155,24,26,1-24-2024-026-03,3,1,LR,998,Unknown,P215/45R17,BCRN 1HL 4322,5,0,1,37.5833593561642,1,9
2401155,24,26,1-24-2024-026-03,3,1,RR,998,Unknown,P215/45R17,BCRN 1HL 4322,5,0,1,37.5833593561642,1,9
2401155,24,26,1-24-2024-026-03,3,1,RF,998,Unknown,P215/45R17,BCRN 1HL 4322,4,0,1,37.5833593561642,1,9
2403124,26,91,1-26-2024-091-03,3,1,LF,998,4XS,P215/55R17,8E8V LMLL3621,4,0,1,146.032571117139,10,9
2403124,26,91,1-26-2024-091-03,3,1,RF,998,ALL SEASON,P215/55R17,1K299YA6V1122,4,0,1,146.032571117139,10,9
2405185,54,113,1-54-2024-113-02,2,2,RR,998,Colo H01,P205/55R16,17BHREAPA391,6,0,1,132.981711816027,9,9
2404853,15,185,1-15-2024-185-05,5,1,RF,998,uhp as,P225/55R17,9UMK 00A,11,0,1,13.6400789963135,1,9
2406256,69,164,1-69-2024-164-07,7,1,LF,998,HiCity HH2,P205/55R16,04NRCHPPC1323,4,1,1,256.481300292613,8,9
2402174,73,66,1-73-2024-066-08,8,1,LF,65,FUZION A/T,P265/70R17,W2T6 FAT,8,1,1,40.1180243892693,3,9
2402174,73,66,1-73-2024-066-08,8,1,LR,65,FUZION A/T,P265/70R17,W2T6 FAT,8,0,1,40.1180243892693,3,9
2402174,73,66,1-73-2024-066-08,8,1,RR,65,FUZION A/T,P265/70R17,W2T6 FAT,8,0,1,40.1180243892693,3,9
2402174,73,66,1-73-2024-066-08,8,1,RF,65,FUZION A/T,P265/70R17,W2T6 FAT,8,0,1,40.1180243892693,3,9
2402984,25,73,1-25-2024-073-03,3,2,RF,998,Radial EK2000,P205/65R16,1E6JW2FTR4421,4,0,1,202.836436941567,2,9
2405901,77,191,1-77-2024-191-03,3,2,RR,998,HPZ-02 ALL SEASON,P225/55R17,076VNAUY55223,6,0,1,288.445335679694,9,9
2403007,22,86,1-22-2024-086-06,6,1,LF,998,Reputation Luxury Touring,P225/60R18,1R8HDDDN11923,4,0,1,25.2675524846257,12,9
2405145,48,166,1-48-2024-166-10,10,1,LF,116,Recon Grappler A/T,LT265/60R20,73E9,9,0,2,234.818157575356,12,9
2402738,32,98,1-32-2024-098-NM1,21,1,RF,205,KENETICA TOURING,P205/70R16,02TF0AANL5019,4,0,1,72.5717518696977,7,9
2402443,33,41,1-33-2024-041-03,3,1,LF,99,escapade,P225/60R18,20VB,4,0,1,51.2513411158493,12,9
2402443,33,41,1-33-2024-041-03,3,1,RF,99,escapade,P225/60R18,20VB EBC 1716,4,0,1,51.2513411158493,12,9
2402692,69,50,1-69-2024-050-NM1,21,1,LF,116,Motivo,P275/40R20,73Kj MAv 0820,99,0,1,7.66811372485411,8,9
2402692,69,50,1-69-2024-050-NM1,21,1,RF,116,Motivo,P275/40R20,73KJ MAv 0820,99,0,1,7.66811372485411,8,9
2402692,69,50,1-69-2024-050-NM1,21,1,LR,116,Motivo,P275/40R20,73Ea MAv 0120,99,0,1,7.66811372485411,8,9
2402692,69,50,1-69-2024-050-NM1,21,1,RR,116,Motivo,P275/40R20,73Ea MAv 4919,99,0,1,7.66811372485411,8,9
2405703,24,156,1-24-2024-156-04,4,1,RF,76,Mavis Traction Control,P195/65R15,1BCDhXJHb3323,8,1,1,364.044206407486,1,9
2405703,24,156,1-24-2024-156-04,4,1,LF,76,Mavis Traction Control,P195/65R15,1BCDhXJHb3223,8,0,1,364.044206407486,1,9
2405703,24,156,1-24-2024-156-04,4,1,LR,76,Mavis Traction Control,P195/65R15,1BCDhXJHb3323,8,0,1,364.044206407486,1,9
2405703,24,156,1-24-2024-156-04,4,1,RR,76,Mavis Traction Control,P195/65R15,1BCDhXJHb3223,8,0,1,364.044206407486,1,9
2400428,62,15,1-62-2024-015-03,3,2,LR,13,Baja Champion All-Terrain T/A KO2,LT285/70R17,BEBF CT11,11,0,2,402.933322814975,7,9
2400428,62,15,1-62-2024-015-03,3,2,RR,13,Baja Champion All-Terrain T/A KO2,LT285/70R17,BEBF CT11,10,0,2,402.933322814975,7,9
2400428,62,15,1-62-2024-015-03,3,2,RF,13,Baja Champion All-Terrain T/A KO2,LT285/70R17,BEBF CT11,9,0,2,402.933322814975,7,9
2403339,17,104,1-17-2024-104-07,7,2,RF,76,Kinergy,P225/65R16,1BCBU2EH1,4,0,1,401.185010036677,4,9
2403677,10,61,1-10-2024-061-03,3,2,LR,76,Dynapro HP2,P225/60R17,15MJFBUHA4823,7,0,1,95.3279654203058,4,9
2403677,10,61,1-10-2024-061-03,3,2,RR,76,Dynapro HP2,P225/60R17,15MJFBUHA4723,8,0,1,95.3279654203058,4,9
2403677,10,61,1-10-2024-061-03,3,2,RF,76,Dynapro HP2,P225/60R17,15MJFBUHA4723,8,0,1,95.3279654203058,4,9
2401667,24,39,1-24-2024-039-04,4,2,LF,59,FR710,P225/60R16,E2X0 712,3,0,1,118.9593408305,1,9
2401667,24,39,1-24-2024-039-04,4,2,RF,76,Optimo H727,P225/60R16,5MBM DMH 2316,6,0,1,118.9593408305,1,9
2401667,24,39,1-24-2024-039-04,4,2,RR,59,FR710,P225/60R16,E2X0 712,4,0,1,118.9593408305,1,9
2401272,24,29,1-24-2024-029-04,4,1,LF,59,Destination LE2,P245/75R16,8X70 DE3 1122,4,0,1,300.011267961684,1,9
2401272,24,29,1-24-2024-029-04,4,1,LR,59,Destination LE2,P245/75R16,8X70 DE3 1122,5,0,1,300.011267961684,1,9
2402944,48,97,1-48-2024-097-09,9,1,RF,13,Advantage T/A Sport,P225/60R17,BF41 PH110120,3,0,1,72.1214052849462,12,9
2402944,48,97,1-48-2024-097-09,9,1,RR,13,Advantage T/A Sport,P225/60R17,BF41 PH110120,4,0,1,72.1214052849462,12,9
2402944,48,97,1-48-2024-097-09,9,1,LR,13,Advantage T/A Sport,P225/60R17,BF41 PH110120,4,0,1,72.1214052849462,12,9
2400531,22,12,1-22-2024-012-09,9,2,LR,202,GR906,P205/65R15,00KJDDAAJ,5,0,1,36.2059290664589,12,9
2400531,22,12,1-22-2024-012-09,9,2,RR,202,GR906,P205/65R15,00KJDDAAJ,5,1,1,36.2059290664589,12,9
2400313,17,8,1-17-2024-008-08,8,1,RF,59,All Season,P195/60R15,W2Rb AL3,5,0,1,98.1097831692489,4,9
2402755,26,80,1-26-2024-080-NM1,21,1,LF,59,FIREHAWK GTV,P245/45R20,8X08 6T0 1122,6,0,1,25.7030205312635,10,9
2402755,26,80,1-26-2024-080-NM1,21,1,RF,59,FIREHAWK GTV,P245/45R20,8X08 6T0 1122,5,0,1,25.7030205312635,10,9
2402755,26,80,1-26-2024-080-NM1,21,1,LR,59,FIREHAWK GTV,P245/45R20,8X08 6T0 1122,6,0,1,25.7030205312635,10,9
2400860,17,27,1-17-2024-027-04,4,1,LF,59,DESTINATION,P265/65R18,1VNC8LE32,7,0,1,73.2511684159124,4,9
2400860,17,27,1-17-2024-027-04,4,1,LR,59,DESTINATION,P265/65R18,1VNC8LE32,7,0,1,73.2511684159124,4,9
2405529,48,181,1-48-2024-181-08,8,1,RF,59,Transforce HT2,LT245/75R16,8X11 HT4 4821,8,1,2,96.1411607504999,12,9
2405529,48,181,1-48-2024-181-08,8,1,LR,59,Transforce HT2,LT245/75R16,8X11 HT4 4921,6,0,2,96.1411607504999,12,9
2405529,48,181,1-48-2024-181-08,8,1,LF,59,Transforce HT2,LT245/75R16,8X11 HT4 4921,8,0,2,96.1411607504999,12,9
2406170,24,170,1-24-2024-170-05,5,2,LR,182,SA-07,P205/50R17,00KJHFAAJ0924,6,0,1,24.2721053029394,1,9
2406170,24,170,1-24-2024-170-05,5,2,RR,182,SA-07,P205/50R17,00KJHFAAJ4123,6,0,1,24.2721053029394,1,9
2405174,30,175,1-30-2024-175-03,3,1,LF,59,ft140,P215/50R17,8X6A FT0 0121,9,0,1,228.715099730784,10,9
2405174,30,175,1-30-2024-175-03,3,1,RF,59,ft140,P215/50R17,8X6A FT0 4921,8,0,1,228.715099730784,10,9
2405174,30,175,1-30-2024-175-03,3,1,RR,59,ft140,P215/50R17,8X6A FT0 1522,8,0,1,228.715099730784,10,9
2405174,30,175,1-30-2024-175-03,3,1,LR,59,ft140,P215/50R17,8X6A FT0 2921,8,0,1,228.715099730784,10,9
2403843,33,67,1-33-2024-067-09,9,1,LR,182,RADIAL RP18,P195/70R14,00KHCCAAJ0222,6,0,1,498.087824339282,12,9
2403843,33,67,1-33-2024-067-09,9,1,RR,182,RADIAL RP18,P195/70R14,00KHCCAAJ0222,6,0,1,498.087824339282,12,9
2406050,66,119,1-66-2024-119-04,4,2,LF,59,All Season,P215/55R17,963R AL1 0321,4,0,1,129.895877636548,6,9
2406050,66,119,1-66-2024-119-04,4,2,RF,59,All Season,P215/55R17,963R AL1 3620,4,0,1,129.895877636548,6,9
2402165,18,72,1-18-2024-072-04,4,1,RF,76,KINERGY ST,P225/65R17,1BCH14NHB3023,7,0,1,684.781671220701,6,9
2402165,18,72,1-18-2024-072-04,4,1,RR,76,KINERGY ST,P225/65R17,1BCH14NHB3023,5,0,1,684.781671220701,6,9
2402165,18,72,1-18-2024-072-04,4,1,LR,76,KINERGY ST,P225/65R17,1BCH14NHB3023,6,0,1,684.781671220701,6,9
2400791,69,14,1-69-2024-014-02,2,1,LF,59,All season,P205/55R16,1T8K CHK 2223,4,0,1,9.2899222432138,8,9
2400791,69,14,1-69-2024-014-02,2,1,LR,59,All season,P205/55R16,1T8K CHK 2923,6,0,1,9.2899222432138,8,9
2400791,69,14,1-69-2024-014-02,2,1,RR,59,All season,P205/55R16,1T8K CHK 2923,7,0,1,9.2899222432138,8,9
2402726,14,44,1-14-2024-044-02,2,2,LF,59,Fire Hawk,P225/40R18,1TT7 CHB 2722,6,1,1,73.7387227230028,8,9
2405809,24,162,1-24-2024-162-03,3,1,RF,59,FT140,P205/60R16,1V6XwFT012622,5,0,1,50.1091915477943,1,9
2405809,24,162,1-24-2024-162-03,3,1,LF,59,FT140,P205/60R16,1V6XwFT012622,5,0,1,50.1091915477943,1,9
2405809,24,162,1-24-2024-162-03,3,1,LR,59,FT140,P205/60R16,1V6XwFT012622,5,0,1,50.1091915477943,1,9
2405809,24,162,1-24-2024-162-03,3,1,RR,59,FT140,P205/60R16,1V6XwFT012622,4,0,1,50.1091915477943,1,9
2405809,24,162,1-24-2024-162-03,3,2,LF,182,Radial SL369 A/T,LT305/55R20,00KWx6AFl4421,8,0,2,50.1091915477943,1,9
2405809,24,162,1-24-2024-162-03,3,2,RF,182,Radial SL369 A/T,LT305/55R20,00KWx6AFl2722,8,1,2,50.1091915477943,1,9
2405809,24,162,1-24-2024-162-03,3,2,LR,182,Radial SL369 A/T,P305/55R20,00KWx6AFl,9,0,1,50.1091915477943,1,9
2405809,24,162,1-24-2024-162-03,3,2,RR,182,Radial SL369 A/T,LT305/55R20,00KWx6AFl3723,9,0,2,50.1091915477943,1,9
2404896,62,145,1-62-2024-145-03,3,1,LR,116,Crosstek 2,P255/55R20,CML1 96F 0623,8,0,1,233.006833497191,7,9
2404896,62,145,1-62-2024-145-03,3,1,RR,116,Crosstek 2,P255/55R20,CML1 96F 0623,8,0,1,233.006833497191,7,9
2404435,17,142,1-17-2024-142-03,3,2,RF,116,Ridge Grappler,P275/60R20,73NU HH3 0722,7,0,1,60.9311505045675,4,9
2404435,17,142,1-17-2024-142-03,3,2,RR,116,Ridge Grappler,P275/60R20,73NU HH3 0722,6,0,1,60.9311505045675,4,9
2404435,17,142,1-17-2024-142-03,3,2,LR,116,Ridge Grappler,P275/60R20,73NU HH3 0722,6,0,1,60.9311505045675,4,9
2405039,12,97,1-12-2024-097-06,6,1,RF,13,All Terrain T/A,LT285/55R20,1BF6NAT21,10,0,2,370.051856891055,9,9
2405039,12,97,1-12-2024-097-06,6,1,LR,13,All Terrain T/A,LT285/55R20,1BF6NAT210223,10,0,2,370.051856891055,9,9
2405039,12,97,1-12-2024-097-06,6,1,LF,13,All Terrain T/A,LT285/55R20,1BF6NAT21,10,0,2,370.051856891055,9,9
2405039,12,97,1-12-2024-097-06,6,1,RR,13,All-Terrain T/A,LT285/55R20,1BF6NAT21,10,0,2,370.051856891055,9,9
2403851,62,108,1-62-2024-108-03,3,2,RF,202,GR906,P185/60R15,00KFEDAAJ1122,5,0,1,533.882324409124,7,9
2403851,62,108,1-62-2024-108-03,3,2,RR,202,GR906,P185/60R15,9999999999999,5,0,1,533.882324409124,7,9
2403851,62,108,1-62-2024-108-03,3,2,LR,202,GR906,P185/60R15,00KFEDAAJ1122,6,0,1,533.882324409124,7,9
2400262,79,10,1-79-2024-010-06,6,1,RF,116,Ridgegrappler,33X12.50R22LT,73   DL  ####,9,0,4,146.574045627854,8,9
2400262,79,10,1-79-2024-010-06,6,1,LR,116,Ridgegrappler,33X12.50R22LT,73   DL  ####,9,0,4,146.574045627854,8,9
2400262,79,10,1-79-2024-010-06,6,1,RR,116,Ridgegrappler,33X12.50R22LT,73   DL  ####,9,0,4,146.574045627854,8,9
2405131,62,151,1-62-2024-151-04,4,1,LF,199,Terramax HLT,P215/70R16,05YJKNTLY1123,7,0,1,1765.71659697756,7,9
2400918,15,30,1-15-2024-030-06,6,2,LF,202,I MOVE Gen2,P275/55R20,1YJH0HTHe2523,13,1,1,76.6723208142616,1,9
2400918,15,30,1-15-2024-030-06,6,2,RF,202,I MOVE Gen2,P275/55R20,1YJH0HTHe2523,13,0,1,76.6723208142616,1,9
2400918,15,30,1-15-2024-030-06,6,2,LR,202,I MOVE Gen2,P275/55R20,1YJH0HTHe2523,13,0,1,76.6723208142616,1,9
2400918,15,30,1-15-2024-030-06,6,2,RR,202,I MOVE Gen2,P275/55R20,1YJH0HTHe2523,13,0,1,76.6723208142616,1,9
2404854,15,186,1-15-2024-186-06,6,1,LF,13,Eagle,P235/45R18,PLFu JNHr4021,8,0,1,104.289939723413,1,9
2403819,31,78,1-31-2024-078-04,4,1,RF,28,Procontact TX,P225/65R17,P52Y WC4H3321,4,0,1,222.052598299916,6,9
2402829,20,80,1-20-2024-080-03,3,2,RF,28,CROSSCONTACT LX20,P255/55R20,1A30FBJCU3623,7,0,1,81.8606256970461,11,9
2402829,20,80,1-20-2024-080-03,3,2,RR,28,CROSSCONTACT LX20,P255/55R20,1A30FBJCU3623,8,0,1,81.8606256970461,11,9
2402829,20,80,1-20-2024-080-03,3,2,LR,28,CROSSCONTACT LX20,P255/55R20,1A30FBJCU3623,8,0,1,81.8606256970461,11,9
2403842,82,99,1-82-2024-099-03,3,1,LF,28,Pro Contact TX,P205/55R16,A3T2 WC394020,7,0,1,165.718700862782,1,9
2403842,82,99,1-82-2024-099-03,3,1,LR,28,Pro Contact TX,P205/55R16,A3T2 WC393920,6,0,1,165.718700862782,1,9
2406175,16,130,1-16-2024-130-02,2,2,RR,28,Cross Contact,P255/45R20,1HW03HCH72522,5,0,1,56.791932701426,5,9
2400175,79,9,1-79-2024-009-10,10,1,LR,48,SP Sport 5000,P195/65R15,EU9n 3MDr2218,1,0,1,3746.9781522107,8,9
2400175,79,9,1-79-2024-009-10,10,1,RR,28,ContiProContact,P185/65R15,P5Fp 3Yp,3,0,1,3746.9781522107,8,9
2404091,17,131,1-17-2024-131-06,6,2,LR,28,ContiProContact,P185/65R15,P5FP 3YP 3918,3,0,1,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,2,RR,28,ContiProContact,P185/65R15,P5FP 3YP 3918,3,0,1,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,2,RF,28,ContiProContact,P185/65R15,P5FP 3YP 3918,4,0,1,80.5149195556731,4,9
2403464,17,107,1-17-2024-107-04,4,1,LF,28,PRO CONTACT,P245/40R19,6Y66 WBR7,6,1,1,94.2888928293055,4,9
2403464,17,107,1-17-2024-107-04,4,1,LR,28,PRO CONTACT,P245/40R19,6Y66 WBR74320,3,1,1,94.2888928293055,4,9
2403464,17,107,1-17-2024-107-04,4,1,RR,28,PRO CONTACT,P245/40R19,6Y66 WBR74420,3,0,1,94.2888928293055,4,9
2405522,57,171,1-57-2024-171-06,6,3,LF,28,Centiproconact,P235/50R18,1AF0F8YWp,7,0,1,208.572736941216,1,9
2405522,57,171,1-57-2024-171-06,6,3,RF,28,Centiproconact,P235/50R18,LM1P WBJx2821,7,0,1,208.572736941216,1,9
2405522,57,171,1-57-2024-171-06,6,3,RR,28,Centiproconact,P235/50R18,LM1P WBJx4620,7,0,1,208.572736941216,1,9
2405522,57,171,1-57-2024-171-06,6,3,LR,28,Centiproconact,P235/50R18,AFL8 PXH64618,7,0,1,208.572736941216,1,9
2405522,57,171,1-57-2024-171-06,6,2,RF,28,ContiProContact,P245/45R18,LM8u B1H64914,3,0,1,208.572736941216,1,9
2405522,57,171,1-57-2024-171-06,6,2,RR,28,ContiProContact,P245/45R18,DM8u JB0r2219,4,0,1,208.572736941216,1,9
2404452,25,117,1-25-2024-117-04,4,1,LF,28,ProContact TX,P225/60R17,0360fBHAj3423,6,0,1,213.041617839475,2,9
2404452,25,117,1-25-2024-117-04,4,1,RF,28,ProContact TX,P225/60R17,0360fBHAj3423,6,1,1,213.041617839475,2,9
2404452,25,117,1-25-2024-117-04,4,1,LR,28,ProContact TX,P225/60R17,0360fBHAj3423,6,0,1,213.041617839475,2,9
2404452,25,117,1-25-2024-117-04,4,1,RR,28,ProContact TX,P225/60R17,0360fBHAj3423,6,0,1,213.041617839475,2,9
2402909,31,59,1-31-2024-059-04,4,1,LR,157,Ultramax HP A/S,P235/45R18,1YJCDLWTA5023,8,0,1,222.052598299916,6,9
2402909,31,59,1-31-2024-059-04,4,1,RR,157,Ultramax HP A/S,P235/45R18,1YJCDLWTA,8,0,1,222.052598299916,6,9
2402909,31,59,1-31-2024-059-04,4,1,RF,157,Ultramax HP A/S,P235/45R18,1YJCDLWTA,7,0,1,222.052598299916,6,9
2404191,76,117,1-76-2024-117-03,3,1,LF,117,One,P225/60R17,03b4313322423,5,0,1,71.5495535595937,3,9
2404191,76,117,1-76-2024-117-03,3,1,RF,117,One,P225/60R17,03b4313321623,6,0,1,71.5495535595937,3,9
2404191,76,117,1-76-2024-117-03,3,1,LR,117,One,P225/60R17,03b431332,6,0,1,71.5495535595937,3,9
2404191,76,117,1-76-2024-117-03,3,1,RR,117,One,P225/60R17,03b4313321623,6,0,1,71.5495535595937,3,9
2400819,81,19,1-81-2024-019-01,1,2,RF,887,Unknown,UNKNOWN,9999999999999,99,9,9,96.2081604062078,8,9
2402368,20,67,1-20-2024-067-03,3,1,RR,48,GRANDTREK PT20,P225/65R17,R8F5 DM9R1322,6,0,1,46.8545499360671,11,9
2402368,20,67,1-20-2024-067-03,3,1,LR,48,GRANDTREK PT20,P225/65R17,R8F5 DM9R1322,6,0,1,46.8545499360671,11,9
2401548,25,36,1-25-2024-036-06,6,1,RF,51,Tourmax GFT II,P215/55R17,05YBkVRTb3223,7,0,1,135.065796727433,2,9
2401548,25,36,1-25-2024-036-06,6,1,LF,51,Tourmax GFT II,P215/55R17,05YBkVRTb3223,7,0,1,135.065796727433,2,9
2401548,25,36,1-25-2024-036-06,6,1,LR,157,Ultramax A/S,P215/55R17,1YJBkAJLy2723,7,0,1,135.065796727433,2,9
2401548,25,36,1-25-2024-036-06,6,1,RR,157,Ultramax A/S,P215/55R17,1YJBkAJLy2723,6,0,1,135.065796727433,2,9
2400403,31,6,1-31-2024-006-08,8,1,RF,28,Procontact,P235/50R16,P51P WBH43316,4,0,1,222.937813489072,6,9
2400403,31,6,1-31-2024-006-08,8,1,RR,28,Procontact,P235/50R16,P51P WBH43816,5,0,1,222.937813489072,6,9
2405129,22,158,1-22-2024-158-04,4,3,LR,48,Grandtrek pt20,P225/65R17,R8F5 DM9R0824,9,0,1,115.936744622161,12,9
2403694,17,115,1-17-2024-115-06,6,1,LF,998,Tera Hunter,33X12.50R17LT,1YCF4W1032922,9,1,4,499.364284240013,4,9
2401604,54,38,1-54-2024-038-10,10,1,LF,191,DHT2,P245/65R17,01BT8BAC04823,6,0,1,297.406603751546,9,9
2401604,54,38,1-54-2024-038-10,10,1,LR,191,All Terrain DAT1,P245/65R17,01BT8M8C01320,7,0,1,297.406603751546,9,9
2401604,54,38,1-54-2024-038-10,10,1,RR,191,All Terrain DAT1,P245/65R17,01BT8M8C01722,7,0,1,297.406603751546,9,9
2401604,54,38,1-54-2024-038-10,10,1,RF,191,DHT2,P245/65R17,1Y9T8LLC03122,5,0,1,297.406603751546,9,9
2403176,10,49,1-10-2024-049-08,8,1,LF,998,4XS,P225/60R16,7TA6 3M410617,6,0,1,215.380273252509,4,9
2406250,54,131,1-54-2024-131-03,3,2,LR,998,CLASSIC 787,P205/75R14,YCKK 0PCR1816,6,0,1,125.113113257208,9,9
2406250,54,131,1-54-2024-131-03,3,2,RR,998,CLASSIC 787,P205/75R14,YCKK 0PCR1816,6,0,1,125.113113257208,9,9
2405394,10,107,1-10-2024-107-NM1,21,1,LR,998,4XS,P215/55R17,R8LM,4,0,1,36.1764362071444,4,9
2405394,10,107,1-10-2024-107-NM1,21,1,RF,65,Touring,P215/55R17,80EF PT454116,5,0,1,36.1764362071444,4,9
2402251,26,59,1-26-2024-059-02,2,2,LF,998,GRAND SPORT A/S,P225/40R18,TBXB KB5C2017,6,0,1,21.1529220587709,10,9
2402648,21,54,1-21-2024-054-05,5,2,LF,998,Ultra Sport A/S,P285/45R22,1TB51EP5C4623,11,0,1,70.1357227732136,11,9
2400977,54,24,1-54-2024-024-05,5,1,LR,998,Mud Legend M/T SL386,35X12.50R20LT,00KXW6ANL0821,13,0,4,144.976226836895,9,9
2400977,54,24,1-54-2024-024-05,5,1,RR,998,Mud Legend M/T SL386,35X12.50R20LT,00KXW6ANL0821,13,0,4,144.976226836895,9,9
2400977,54,24,1-54-2024-024-05,5,1,RF,998,Mud Legend M/T SL386,35X12.50R20LT,00KXW6ANL0821,15,0,4,144.976226836895,9,9
2405554,69,140,1-69-2024-140-03,3,2,LF,191,Touring DTR1,P195/65R15,Y9CA CVHX3923,5,0,1,60.7451522520683,8,9
2400384,22,10,1-22-2024-010-09,9,1,LF,998,confidence,P215/60R16,01RF1C8LE4420,1,0,1,82.5530701270361,12,9
2400384,22,10,1-22-2024-010-09,9,1,LR,998,confidence,P215/60R16,01RF1C8LE4420,2,0,1,82.5530701270361,12,9
2400384,22,10,1-22-2024-010-09,9,1,RF,998,Confidence,P215/65R16,018HbC8Le,2,0,1,82.5530701270361,12,9
2400384,22,10,1-22-2024-010-09,9,1,RR,998,confidence,P215/60R16,01RF1C8LE4420,2,0,1,82.5530701270361,12,9
2404274,81,104,1-81-2024-104-05,5,2,LF,998,LS588 UHP,P235/45R18,1TBX7BL5C1324,7,0,1,127.116650862835,8,9
2402399,59,76,1-59-2024-076-07,7,1,LF,998,Dc55,P265/35R22,00KRLMACJ5123,3,0,1,417.399556854223,6,9
2405104,27,159,1-27-2024-159-04,4,2,LR,998,GEODRIVE,P195/65R15,1K29PYA5M1124,8,0,1,54.2607504864428,3,9
2402591,30,88,1-30-2024-088-04,4,3,RF,998,CST,UNKNOWN,17FX0T0012922,6,0,9,895.255206028748,10,9
2402777,66,60,1-66-2024-060-07,7,2,RR,45,SDL-Sport,P235/65R17,00KMDFUCJ3423,7,0,1,133.367571576148,6,9
2404486,26,110,1-26-2024-110-05,5,1,RR,998,Radial RP88,P215/60R16,00KKEEACJ0224,6,0,1,336.483872205798,10,9
2403304,10,51,1-10-2024-051-02,2,1,LF,211,Desert storm II DS8,P265/50R20,1TBA4EH5C0324,8,1,1,25.7733543604988,4,9
2405296,19,74,1-19-2024-074-09,9,1,LF,998,Instinct AS01,P235/45R18,1YJCDXELY0924,6,0,1,803.524783167018,9,9
2405296,19,74,1-19-2024-074-09,9,1,RF,998,Instinct AS01,P235/45R18,1YJCDXELY0924,6,0,1,803.524783167018,9,9
2405296,19,74,1-19-2024-074-09,9,1,RR,998,Cavalry UHF,P235/45R18,1YCTXLUHP1221,5,1,1,803.524783167018,9,9
2405296,19,74,1-19-2024-074-09,9,1,LR,998,Cavalry UHF,P235/45R18,1YCTXLUHP1221,6,0,1,803.524783167018,9,9
2402806,19,37,1-19-2024-037-03,3,2,LF,998,Rugged M/T,LT245/75R16,1KABm044a0324,11,0,2,64.3484690974811,9,9
2402806,19,37,1-19-2024-037-03,3,2,RF,998,Rugged M/T,LT245/75R16,1KABm044a0324,11,1,2,64.3484690974811,9,9
2402806,19,37,1-19-2024-037-03,3,2,LR,998,Rugged M/T,LT245/75R16,1KABm044a4223,11,0,2,64.3484690974811,9,9
2402806,19,37,1-19-2024-037-03,3,2,RR,998,Rugged M/T,LT245/75R16,1KABm044a4223,11,0,2,64.3484690974811,9,9
2402657,81,54,1-81-2024-054-02,2,1,LF,998,cavalry uhp,P225/40R18,1YCHNLUHP3823,4,0,1,25.1247007399858,8,9
2402657,81,54,1-81-2024-054-02,2,2,LF,998,Unknown,P225/65R17,1TBNUMP5C0224,8,1,1,25.1247007399858,8,9
2402657,81,54,1-81-2024-054-02,2,2,RF,998,Unknown,P225/65R17,1TBNUMP5C0224,8,0,1,25.1247007399858,8,9
2401260,17,41,1-17-2024-041-07,7,1,LF,998,ER-700,P225/60R17,1YJFXKWTB2920,3,0,1,243.718011272748,4,9
2406003,60,103,1-60-2024-103-09,9,1,RR,998,Fullway HP108,P215/60R16,02HKF6AH13621,2,0,1,3804.24227967137,8,9
2400101,62,6,1-62-2024-006-04,4,1,LR,998,KC 2000,P225/55R19,1E6JCD06 5022,7,0,1,2586.0757445383,7,9
2400742,76,19,1-76-2024-019-07,7,1,LF,998,UHP 207,P235/50R18,TBX5 K95c,6,0,1,80.4588410219785,3,9
2400742,76,19,1-76-2024-019-07,7,1,RF,998,UHP 207,P235/50R18,TBX5 K95c2721,6,0,1,80.4588410219785,3,9
2400742,76,19,1-76-2024-019-07,7,1,LR,998,UHP 207,P235/50R18,TBX5 K95c2721,6,0,1,80.4588410219785,3,9
2400742,76,19,1-76-2024-019-07,7,1,RR,998,UHP 207,P235/50R18,TBX5 K95c,6,0,1,80.4588410219785,3,9
2405880,77,187,1-77-2024-187-05,5,1,RR,998,COMMERCIAL L/T,LT245/75R16,KABM D25A3819,2,0,2,90.6570748528622,9,9
2400307,73,11,1-73-2024-011-04,4,1,LF,998,TOURING RS,P225/55R18,05YJAVXTB1623,7,0,1,54.3106720874916,3,9
2400307,73,11,1-73-2024-011-04,4,1,RF,998,TOURING RS,P225/55R18,05YJAVXTB1623,7,0,1,54.3106720874916,3,9
2400307,73,11,1-73-2024-011-04,4,1,RR,998,TOURING RS,P225/55R18,05YJAVXTB1623,7,0,1,54.3106720874916,3,9
2400307,73,11,1-73-2024-011-04,4,1,LR,998,TOURING RS,P225/55R18,05YJAVXTB1623,7,0,1,54.3106720874916,3,9
2402087,25,48,1-25-2024-048-03,3,2,RF,998,Hirace HZ2 A/S,P225/50R18,04NBKUHPC4423,7,0,1,139.912654997625,2,9
