CASEID,PSU,CASENO,CASENUMBER,CATEGORY,NMNO,CONFLICTNO,VEHNO,CONTACT,CASEWGT,PSUSTRAT,VERSION
2402692,69,50,1-69-2024-050-NM1,21,1,2,1,E,7.66811372485411,8,9
2402692,69,50,1-69-2024-050-NM1,21,1,3,1,F,7.66811372485411,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,4,1,H,47.7030665360098,8,9
2405348,15,204,1-15-2024-204-NM2,22,1,2,1,A,95.8031442610112,1,9
2404767,81,119,1-81-2024-119-NM1,21,1,1,1,A,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,1,1,C,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,1,1,B,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,1,1,E,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,2,1,F,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,3,1,G,47.7030665360098,8,9
2400096,30,2,1-30-2024-002-NM1,21,1,2,1,A,33.6409129061174,10,9
2400625,60,9,1-60-2024-009-NM1,21,1,1,1,A,140.53984277194,8,9
2400625,60,9,1-60-2024-009-NM1,21,1,1,1,B,140.53984277194,8,9
2400625,60,9,1-60-2024-009-NM1,21,1,3,1,D,140.53984277194,8,9
2400625,60,9,1-60-2024-009-NM1,21,1,4,1,E,140.53984277194,8,9
2400625,60,9,1-60-2024-009-NM1,21,1,2,1,C,140.53984277194,8,9
2404707,11,143,1-11-2024-143-NM2,22,1,2,1,A,2037.79059287364,8,9
2401324,66,26,1-66-2024-026-NM2,22,1,1,1,A,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,1,1,B,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,1,1,C,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,1,1,D,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,2,1,E,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,2,1,F,110.074249285118,6,9
2403980,66,81,1-66-2024-081-NM2,22,1,2,1,A,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,2,1,G,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,2,1,H,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,3,1,I,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,3,1,J,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,3,1,K,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,4,1,L,110.074249285118,6,9
2400677,11,17,1-11-2024-017-NM1,21,1,1,1,A,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,4,1,J,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,2,1,B,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,2,1,C,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,2,1,D,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,3,1,E,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,3,1,F,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,3,1,G,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,3,1,H,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,3,1,I,37.1071357763572,8,9
2400677,11,17,1-11-2024-017-NM1,21,1,5,1,K,37.1071357763572,8,9
2404218,24,120,1-24-2024-120-NM2,22,1,4,1,A,253.744000679976,1,9
2405354,29,91,1-29-2024-091-NM2,22,2,2,1,C,400.603383200049,2,9
2405354,29,91,1-29-2024-091-NM2,22,1,1,1,A,400.603383200049,2,9
2405354,29,91,1-29-2024-091-NM2,22,1,1,1,B,400.603383200049,2,9
2405354,29,91,1-29-2024-091-NM2,22,1,2,1,D,400.603383200049,2,9
2405941,11,180,1-11-2024-180-NM2,22,1,1,1,A,2346.62012709175,8,9
2405941,11,180,1-11-2024-180-NM2,22,1,1,1,B,2346.62012709175,8,9
2405941,11,180,1-11-2024-180-NM2,22,1,2,1,C,2346.62012709175,8,9
2405941,11,180,1-11-2024-180-NM2,22,1,3,1,D,2346.62012709175,8,9
2400574,13,13,1-13-2024-013-NM1,21,1,1,1,A,16.3827604184312,7,9
2400574,13,13,1-13-2024-013-NM1,21,1,1,1,B,16.3827604184312,7,9
2400574,13,13,1-13-2024-013-NM1,21,1,2,1,C,16.3827604184312,7,9
2400574,13,13,1-13-2024-013-NM1,21,1,2,1,D,16.3827604184312,7,9
2400574,13,13,1-13-2024-013-NM1,21,1,3,1,E,16.3827604184312,7,9
2400574,13,13,1-13-2024-013-NM1,21,1,3,1,F,16.3827604184312,7,9
2404890,30,167,1-30-2024-167-NM2,22,1,1,1,E,814.767720370494,10,9
2404890,30,167,1-30-2024-167-NM2,22,1,2,1,F,814.767720370494,10,9
2404890,30,167,1-30-2024-167-NM2,22,1,2,1,G,814.767720370494,10,9
2404890,30,167,1-30-2024-167-NM2,22,1,2,1,H,814.767720370494,10,9
2404890,30,167,1-30-2024-167-NM2,22,1,3,1,I,814.767720370494,10,9
2400574,13,13,1-13-2024-013-NM1,21,1,4,1,G,16.3827604184312,7,9
2400574,13,13,1-13-2024-013-NM1,21,1,5,1,H,16.3827604184312,7,9
2404890,30,167,1-30-2024-167-NM2,22,1,1,1,A,814.767720370494,10,9
2402153,81,44,1-81-2024-044-NM2,22,1,2,1,A,2513.96756463306,8,9
2402995,27,96,1-27-2024-096-NM2,22,1,2,1,A,45.5428338265018,3,9
2402502,32,90,1-32-2024-090-NM1,21,1,2,1,A,20.533614820255,7,9
2405007,30,171,1-30-2024-171-NM2,22,1,2,1,A,699.896518115335,10,9
2405843,11,178,1-11-2024-178-NM2,22,1,2,1,A,142.256664296033,8,9
2405156,10,100,1-10-2024-100-NM1,21,1,1,1,A,31.3806248143146,4,9
2405156,10,100,1-10-2024-100-NM1,21,1,2,1,B,31.3806248143146,4,9
2405156,10,100,1-10-2024-100-NM1,21,1,3,1,C,31.3806248143146,4,9
2405648,14,114,1-14-2024-114-NM1,21,1,1,1,A,89.7759087557985,8,9
2405648,14,114,1-14-2024-114-NM1,21,1,1,1,B,89.7759087557985,8,9
2405648,14,114,1-14-2024-114-NM1,21,1,1,1,C,89.7759087557985,8,9
2405648,14,114,1-14-2024-114-NM1,21,1,1,1,D,89.7759087557985,8,9
2405648,14,114,1-14-2024-114-NM1,21,1,2,1,E,89.7759087557985,8,9
2405648,14,114,1-14-2024-114-NM1,21,1,4,1,F,89.7759087557985,8,9
2400052,27,1,1-27-2024-001-NM1,21,2,1,1,A,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,1,1,D,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,1,1,F,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,2,1,H,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,2,1,N,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,4,1,K,20.5862279366663,3,9
2404463,14,82,1-14-2024-082-NM2,22,1,4,1,D,398.655902879135,8,9
2404463,14,82,1-14-2024-082-NM2,22,1,2,1,C,398.655902879135,8,9
2404463,14,82,1-14-2024-082-NM2,22,1,1,1,A,398.655902879135,8,9
2404463,14,82,1-14-2024-082-NM2,22,1,5,1,E,398.655902879135,8,9
2405886,57,185,1-57-2024-185-NM2,22,1,2,1,A,382.264183805407,1,9
2400052,27,1,1-27-2024-001-NM1,21,1,1,1,C,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,1,1,1,E,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,1,1,1,G,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,1,2,1,I,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,1,3,1,Q,20.5862279366663,3,9
2404463,14,82,1-14-2024-082-NM2,22,1,3,1,B,398.655902879135,8,9
2400052,27,1,1-27-2024-001-NM1,21,2,4,1,L,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,4,1,M,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,3,1,J,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,3,1,O,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,2,5,1,P,20.5862279366663,3,9
2400052,27,1,1-27-2024-001-NM1,21,1,1,1,B,20.5862279366663,3,9
2400619,16,21,1-16-2024-021-NM1,21,1,1,1,A,61.8147074429554,5,9
2400619,16,21,1-16-2024-021-NM1,21,1,2,1,B,61.8147074429554,5,9
2400619,16,21,1-16-2024-021-NM1,21,1,2,1,C,61.8147074429554,5,9
2400619,16,21,1-16-2024-021-NM1,21,1,2,1,D,61.8147074429554,5,9
2400619,16,21,1-16-2024-021-NM1,21,1,3,1,E,61.8147074429554,5,9
2400693,77,22,1-77-2024-022-NM2,22,1,1,1,B,426.24158292944,9,9
2403275,20,88,1-20-2024-088-NM2,22,1,3,1,G,204.607683671141,11,9
2403275,20,88,1-20-2024-088-NM2,22,1,4,1,H,204.607683671141,11,9
2403275,20,88,1-20-2024-088-NM2,22,1,1,1,A,204.607683671141,11,9
2403275,20,88,1-20-2024-088-NM2,22,1,1,1,B,204.607683671141,11,9
2403275,20,88,1-20-2024-088-NM2,22,1,1,1,D,204.607683671141,11,9
2403275,20,88,1-20-2024-088-NM2,22,1,2,1,C,204.607683671141,11,9
2403275,20,88,1-20-2024-088-NM2,22,1,2,1,E,204.607683671141,11,9
2403275,20,88,1-20-2024-088-NM2,22,1,3,1,F,204.607683671141,11,9
2400693,77,22,1-77-2024-022-NM2,22,1,1,1,C,426.24158292944,9,9
2400693,77,22,1-77-2024-022-NM2,22,1,1,1,D,426.24158292944,9,9
2400693,77,22,1-77-2024-022-NM2,22,1,1,1,E,426.24158292944,9,9
2400693,77,22,1-77-2024-022-NM2,22,1,1,1,F,426.24158292944,9,9
2400693,77,22,1-77-2024-022-NM2,22,1,2,1,A,426.24158292944,9,9
2400693,77,22,1-77-2024-022-NM2,22,1,3,1,G,426.24158292944,9,9
2402975,24,81,1-24-2024-081-NM2,22,1,2,1,A,262.129476205265,1,9
2402571,32,94,1-32-2024-094-NM1,21,1,1,1,A,27.5926066558606,7,9
2402571,32,94,1-32-2024-094-NM1,21,1,1,1,B,27.5926066558606,7,9
2402571,32,94,1-32-2024-094-NM1,21,1,2,1,C,27.5926066558606,7,9
2402571,32,94,1-32-2024-094-NM1,21,1,3,1,D,27.5926066558606,7,9
2402571,32,94,1-32-2024-094-NM1,21,1,3,1,E,27.5926066558606,7,9
2402571,32,94,1-32-2024-094-NM1,21,1,4,1,F,27.5926066558606,7,9
2405276,77,169,1-77-2024-169-NM1,21,4,4,1,I,113.21347390618,9,9
2405276,77,169,1-77-2024-169-NM1,21,2,2,1,G,113.21347390618,9,9
2405276,77,169,1-77-2024-169-NM1,21,3,1,1,H,113.21347390618,9,9
2405276,77,169,1-77-2024-169-NM1,21,4,1,1,A,113.21347390618,9,9
2405276,77,169,1-77-2024-169-NM1,21,4,2,1,C,113.21347390618,9,9
2405276,77,169,1-77-2024-169-NM1,21,4,3,1,B,113.21347390618,9,9
2405276,77,169,1-77-2024-169-NM1,21,4,3,1,D,113.21347390618,9,9
2405276,77,169,1-77-2024-169-NM1,21,4,3,1,E,113.21347390618,9,9
2403616,32,123,1-32-2024-123-NM1,21,1,4,1,C,73.4062485290255,7,9
2403616,32,123,1-32-2024-123-NM1,21,1,4,1,G,73.4062485290255,7,9
2403616,32,123,1-32-2024-123-NM1,21,1,4,1,H,73.4062485290255,7,9
2403616,32,123,1-32-2024-123-NM1,21,1,5,1,I,73.4062485290255,7,9
2405276,77,169,1-77-2024-169-NM1,21,1,1,1,A,113.21347390618,9,9
2405276,77,169,1-77-2024-169-NM1,21,1,2,1,F,113.21347390618,9,9
2403106,32,110,1-32-2024-110-NM1,21,1,1,1,A,25.3988337354055,7,9
2403616,32,123,1-32-2024-123-NM1,21,1,1,1,A,73.4062485290255,7,9
2403616,32,123,1-32-2024-123-NM1,21,1,1,1,E,73.4062485290255,7,9
2403616,32,123,1-32-2024-123-NM1,21,1,1,1,F,73.4062485290255,7,9
2403616,32,123,1-32-2024-123-NM1,21,1,2,1,B,73.4062485290255,7,9
2403616,32,123,1-32-2024-123-NM1,21,1,3,1,D,73.4062485290255,7,9
2402620,31,52,1-31-2024-052-NM2,22,1,1,1,A,197.377933176122,6,9
2402620,31,52,1-31-2024-052-NM2,22,1,1,1,C,197.377933176122,6,9
2402620,31,52,1-31-2024-052-NM2,22,1,1,1,D,197.377933176122,6,9
2402620,31,52,1-31-2024-052-NM2,22,1,1,1,E,197.377933176122,6,9
2402620,31,52,1-31-2024-052-NM2,22,1,2,1,B,197.377933176122,6,9
2402620,31,52,1-31-2024-052-NM2,22,1,3,1,F,197.377933176122,6,9
2404586,25,121,1-25-2024-121-NM2,22,1,1,1,A,117.391789482128,2,9
2404586,25,121,1-25-2024-121-NM2,22,1,1,1,B,117.391789482128,2,9
2404586,25,121,1-25-2024-121-NM2,22,1,2,1,C,117.391789482128,2,9
2404586,25,121,1-25-2024-121-NM2,22,1,3,1,D,117.391789482128,2,9
2400662,26,13,1-26-2024-013-NM2,22,1,2,1,A,1176.30815772609,10,9
2402379,26,68,1-26-2024-068-NM2,22,1,2,1,A,401.065954850307,10,9
2404045,81,98,1-81-2024-098-NM1,21,1,1,1,A,74.6147978501919,8,9
2404045,81,98,1-81-2024-098-NM1,21,1,1,1,B,74.6147978501919,8,9
2404045,81,98,1-81-2024-098-NM1,21,1,1,1,C,74.6147978501919,8,9
2404045,81,98,1-81-2024-098-NM1,21,1,1,1,D,74.6147978501919,8,9
2404045,81,98,1-81-2024-098-NM1,21,1,4,1,G,74.6147978501919,8,9
2404051,59,121,1-59-2024-121-NM2,22,1,2,1,C,778.982106600467,6,9
2405972,21,146,1-21-2024-146-NM1,21,1,2,1,A,9.08918343004306,11,9
2404045,81,98,1-81-2024-098-NM1,21,1,4,1,H,74.6147978501919,8,9
2404045,81,98,1-81-2024-098-NM1,21,1,4,1,I,74.6147978501919,8,9
2404045,81,98,1-81-2024-098-NM1,21,1,2,1,E,74.6147978501919,8,9
2404045,81,98,1-81-2024-098-NM1,21,1,3,1,F,74.6147978501919,8,9
2404051,59,121,1-59-2024-121-NM2,22,1,1,1,A,778.982106600467,6,9
2404051,59,121,1-59-2024-121-NM2,22,1,1,1,B,778.982106600467,6,9
2401489,59,49,1-59-2024-049-NM2,22,1,2,1,A,122.869992801552,6,9
2404592,11,140,1-11-2024-140-NM1,21,1,1,1,A,37.1071357763572,8,9
2404592,11,140,1-11-2024-140-NM1,21,1,2,1,B,37.1071357763572,8,9
2404592,11,140,1-11-2024-140-NM1,21,1,2,1,C,37.1071357763572,8,9
2404592,11,140,1-11-2024-140-NM1,21,1,2,1,D,37.1071357763572,8,9
2404592,11,140,1-11-2024-140-NM1,21,1,2,1,E,37.1071357763572,8,9
2404592,11,140,1-11-2024-140-NM1,21,1,3,1,F,37.1071357763572,8,9
2404592,11,140,1-11-2024-140-NM1,21,1,4,1,G,37.1071357763572,8,9
2405574,16,126,1-16-2024-126-NM1,21,1,1,1,A,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,1,1,B,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,1,1,C,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,1,1,D,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,2,1,E,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,3,1,F,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,3,1,G,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,3,1,H,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,3,1,I,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,3,1,J,196.102077456907,5,9
2405574,16,126,1-16-2024-126-NM1,21,1,4,1,K,196.102077456907,5,9
2404902,57,145,1-57-2024-145-NM2,22,1,2,1,A,184.840196410829,1,9
2405234,26,120,1-26-2024-120-NM2,22,1,2,1,A,2513.96756463306,10,9
2400611,24,13,1-24-2024-013-NM2,22,1,1,1,A,147.143075961834,1,9
2400611,24,13,1-24-2024-013-NM2,22,1,1,1,C,147.143075961834,1,9
2400611,24,13,1-24-2024-013-NM2,22,1,2,1,B,147.143075961834,1,9
2400611,24,13,1-24-2024-013-NM2,22,1,3,1,E,147.143075961834,1,9
2401793,20,53,1-20-2024-053-NM2,22,1,1,1,A,172.732860679058,11,9
2401793,20,53,1-20-2024-053-NM2,22,1,1,1,B,172.732860679058,11,9
2401793,20,53,1-20-2024-053-NM2,22,1,2,1,C,172.732860679058,11,9
2406207,22,188,1-22-2024-188-NM2,22,1,2,1,A,24.4305122731702,12,9
2400820,81,20,1-81-2024-020-NM1,21,1,1,1,D,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,1,2,1,E,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,1,2,1,F,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,1,2,1,G,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,1,3,1,I,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,1,3,1,J,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,2,5,1,M,29.8109810103183,8,9
2402148,59,67,1-59-2024-067-NM1,21,1,2,1,A,62.3822922049643,6,9
2405729,82,163,1-82-2024-163-NM2,22,1,2,1,A,2077.73112331519,1,9
2400820,81,20,1-81-2024-020-NM1,21,1,5,1,L,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,2,1,1,A,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,2,1,1,B,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,2,1,1,C,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,2,2,1,H,29.8109810103183,8,9
2400820,81,20,1-81-2024-020-NM1,21,2,4,1,K,29.8109810103183,8,9
2404163,25,113,1-25-2024-113-NM2,22,1,1,1,A,217.706177804094,2,9
2404163,25,113,1-25-2024-113-NM2,22,1,2,1,B,217.706177804094,2,9
2405042,18,126,1-18-2024-126-NM2,22,1,2,1,A,352.555780341459,6,9
2406376,20,151,1-20-2024-151-NM2,22,1,1,1,A,1093.0659222961,11,9
2406376,20,151,1-20-2024-151-NM2,22,1,1,1,B,1093.0659222961,11,9
2406376,20,151,1-20-2024-151-NM2,22,1,2,1,C,1093.0659222961,11,9
2406376,20,151,1-20-2024-151-NM2,22,1,2,1,D,1093.0659222961,11,9
2406376,20,151,1-20-2024-151-NM2,22,1,2,1,E,1093.0659222961,11,9
2406376,20,151,1-20-2024-151-NM2,22,1,3,1,F,1093.0659222961,11,9
2406376,20,151,1-20-2024-151-NM2,22,1,3,1,G,1093.0659222961,11,9
2406376,20,151,1-20-2024-151-NM2,22,1,4,1,H,1093.0659222961,11,9
2400448,82,13,1-82-2024-013-NM2,22,1,2,1,B,387.535062825824,1,9
2406347,32,163,1-32-2024-163-NM1,21,1,1,1,A,47.5537279263516,7,9
2406347,32,163,1-32-2024-163-NM1,21,1,2,1,B,47.5537279263516,7,9
2406347,32,163,1-32-2024-163-NM1,21,1,3,1,C,47.5537279263516,7,9
2405560,57,173,1-57-2024-173-NM2,22,1,2,1,A,166.164473508738,1,9
2403628,26,103,1-26-2024-103-NM2,22,1,1,1,A,471.653968173224,10,9
2403628,26,103,1-26-2024-103-NM2,22,1,2,1,B,471.653968173224,10,9
2403628,26,103,1-26-2024-103-NM2,22,1,2,1,C,471.653968173224,10,9
2401812,24,43,1-24-2024-043-NM1,21,1,2,1,A,23.1726143074507,1,9
2405547,30,189,1-30-2024-189-NM1,21,2,3,1,S,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,2,4,1,Q,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,3,1,Q,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,4,1,S,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,2,1,1,C,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,2,1,1,D,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,2,1,1,E,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,2,2,1,I,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,1,1,J,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,2,1,K,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,2,1,M,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,3,1,N,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,3,1,O,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,3,1,P,33.3381262919494,10,9
2402304,30,78,1-30-2024-078-NM1,21,1,4,1,G,42.5560416047343,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,1,1,A,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,1,1,B,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,1,1,F,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,1,1,G,33.3381262919494,10,9
2405547,30,189,1-30-2024-189-NM1,21,1,1,1,H,33.3381262919494,10,9
2402304,30,78,1-30-2024-078-NM1,21,1,1,1,A,42.5560416047343,10,9
2402304,30,78,1-30-2024-078-NM1,21,1,1,1,B,42.5560416047343,10,9
2402304,30,78,1-30-2024-078-NM1,21,1,1,1,C,42.5560416047343,10,9
2402304,30,78,1-30-2024-078-NM1,21,1,2,1,D,42.5560416047343,10,9
2402304,30,78,1-30-2024-078-NM1,21,1,3,1,F,42.5560416047343,10,9
2402304,30,78,1-30-2024-078-NM1,21,1,3,1,E,42.5560416047343,10,9
2404179,60,59,1-60-2024-059-NM1,21,1,1,1,A,43.22330010499,8,9
2404179,60,59,1-60-2024-059-NM1,21,1,1,1,B,43.22330010499,8,9
2404179,60,59,1-60-2024-059-NM1,21,1,1,1,C,43.22330010499,8,9
2404179,60,59,1-60-2024-059-NM1,21,1,1,1,D,43.22330010499,8,9
2404179,60,59,1-60-2024-059-NM1,21,1,1,1,E,43.22330010499,8,9
2404179,60,59,1-60-2024-059-NM1,21,1,1,1,F,43.22330010499,8,9
2404179,60,59,1-60-2024-059-NM1,21,1,2,1,G,43.22330010499,8,9
2404179,60,59,1-60-2024-059-NM1,21,1,2,1,H,43.22330010499,8,9
2404179,60,59,1-60-2024-059-NM1,21,1,4,1,I,43.22330010499,8,9
2400884,14,13,1-14-2024-013-NM2,22,1,2,1,A,678.185114701579,8,9
2402307,30,81,1-30-2024-081-NM1,21,1,1,1,A,70.0679338170937,10,9
2402307,30,81,1-30-2024-081-NM1,21,1,1,1,B,70.0679338170937,10,9
2402307,30,81,1-30-2024-081-NM1,21,1,2,1,C,70.0679338170937,10,9
2402307,30,81,1-30-2024-081-NM1,21,1,3,1,D,70.0679338170937,10,9
2406194,82,169,1-82-2024-169-NM2,22,1,3,1,A,291.351098901355,1,9
2406243,67,57,1-67-2024-057-NM2,22,1,1,1,A,280.830811465838,7,9
2403346,24,92,1-24-2024-092-NM1,21,1,1,1,A,23.1726143074507,1,9
2403346,24,92,1-24-2024-092-NM1,21,1,1,1,B,23.1726143074507,1,9
2403346,24,92,1-24-2024-092-NM1,21,1,2,1,C,23.1726143074507,1,9
2403346,24,92,1-24-2024-092-NM1,21,1,3,1,D,23.1726143074507,1,9
2405338,27,166,1-27-2024-166-NM1,21,1,2,1,A,21.5359551258335,3,9
2405338,27,166,1-27-2024-166-NM1,21,1,2,1,D,21.5359551258335,3,9
2405338,27,166,1-27-2024-166-NM1,21,1,2,1,C,21.5359551258335,3,9
2405338,27,166,1-27-2024-166-NM1,21,1,3,1,B,21.5359551258335,3,9
2405338,27,166,1-27-2024-166-NM1,21,1,4,1,E,21.5359551258335,3,9
2405218,28,164,1-28-2024-164-NM2,22,1,1,1,A,142.962485684357,3,9
2405218,28,164,1-28-2024-164-NM2,22,1,1,1,B,142.962485684357,3,9
2405218,28,164,1-28-2024-164-NM2,22,1,1,1,C,142.962485684357,3,9
2400581,30,18,1-30-2024-018-NM1,21,1,1,1,A,28.3509494483113,10,9
2400581,30,18,1-30-2024-018-NM1,21,1,1,1,B,28.3509494483113,10,9
2400581,30,18,1-30-2024-018-NM1,21,1,1,1,C,28.3509494483113,10,9
2400581,30,18,1-30-2024-018-NM1,21,1,2,1,D,28.3509494483113,10,9
2400581,30,18,1-30-2024-018-NM1,21,1,3,1,E,28.3509494483113,10,9
2400581,30,18,1-30-2024-018-NM1,21,1,3,1,F,28.3509494483113,10,9
2400581,30,18,1-30-2024-018-NM1,21,1,3,1,G,28.3509494483113,10,9
2400581,30,18,1-30-2024-018-NM1,21,1,4,1,H,28.3509494483113,10,9
2402696,17,89,1-17-2024-089-NM2,22,1,2,1,A,75.2169154133713,4,9
2405745,22,175,1-22-2024-175-NM2,22,1,1,1,A,38.9781737548834,12,9
2405745,22,175,1-22-2024-175-NM2,22,1,1,1,C,38.9781737548834,12,9
2405745,22,175,1-22-2024-175-NM2,22,1,2,1,B,38.9781737548834,12,9
2403847,81,94,1-81-2024-094-NM1,21,1,1,1,A,39.6531790525059,8,9
2403847,81,94,1-81-2024-094-NM1,21,1,1,1,B,39.6531790525059,8,9
2403847,81,94,1-81-2024-094-NM1,21,1,1,1,C,39.6531790525059,8,9
2403847,81,94,1-81-2024-094-NM1,21,1,1,1,D,39.6531790525059,8,9
2403847,81,94,1-81-2024-094-NM1,21,1,2,1,E,39.6531790525059,8,9
2403847,81,94,1-81-2024-094-NM1,21,1,2,1,F,39.6531790525059,8,9
2403847,81,94,1-81-2024-094-NM1,21,1,2,1,G,39.6531790525059,8,9
2403847,81,94,1-81-2024-094-NM1,21,1,3,1,H,39.6531790525059,8,9
2405009,30,172,1-30-2024-172-NM2,22,1,2,1,A,699.896518145871,10,9
2402161,62,56,1-62-2024-056-NM1,21,1,1,1,E,60.6701620601723,7,9
2402161,62,56,1-62-2024-056-NM1,21,1,1,1,F,60.6701620601723,7,9
2402161,62,56,1-62-2024-056-NM1,21,1,2,1,A,60.6701620601723,7,9
2402161,62,56,1-62-2024-056-NM1,21,1,2,1,C,60.6701620601723,7,9
2402161,62,56,1-62-2024-056-NM1,21,1,3,1,D,60.6701620601723,7,9
2402161,62,56,1-62-2024-056-NM1,21,1,4,1,G,60.6701620601723,7,9
2404202,52,45,1-52-2024-045-NM1,21,1,3,1,E,23.3488363699868,12,9
2404202,52,45,1-52-2024-045-NM1,21,1,4,1,F,23.3488363699868,12,9
2403157,62,84,1-62-2024-084-NM1,21,1,4,1,L,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,1,4,1,M,50.4228553346501,7,9
2404202,52,45,1-52-2024-045-NM1,21,1,1,1,A,23.3488363699868,12,9
2404202,52,45,1-52-2024-045-NM1,21,1,1,1,B,23.3488363699868,12,9
2404202,52,45,1-52-2024-045-NM1,21,1,1,1,C,23.3488363699868,12,9
2404202,52,45,1-52-2024-045-NM1,21,1,2,1,D,23.3488363699868,12,9
